Data,Sentiment
অসাধারণ একটি গলপ,1
টা খুব দারুন ছিল,1
বাংলাদেশের মিডিয়া জগতে সবচেয়ে দুশচরিতরার নাম তানজিন তিশা,0
এইরকম নাটকের জনযই অপেকষায় থাকিগলপটা গতানুগতিক হলেও নিশো ভাইয়ের অভিনয় ছিলো অসাধারণ শুভকামনা রইল পরিয় নিশোমেহজাবিন ও আরিয়ান ভাইয়ের পরতি,1
ওরেস শালা লাসটের সিন টা অসথির ছিলো,0
বিয়ে এর মত ভাল জিনিস নিয়ে ফাজলামো,1
অনেক  সুনদর নাটক,1
অসাধারণ নাটকটা অনেক ভালো লাগলো,1
নাইচ বস নাটকের জনযে,1
ইংরেজি বিভাগে পড়ে তাও আবার ঢাবিতে আর কোন  পেলো না  মজা ভালো   আসলেই  এর  রা সহজসরল হয় অতটা  না,1
অসাধারণ একটি নাটক এ থেকে অনেক কিছু শেখার আছে বরতমানে ছেলে মেয়েরা যদি এ চরিতরটি ফলো করে তাহলেপরতিষঠিত না হয়ে বিয়েকরা যে ভুল সিদধানতটা অনেক কমে যাবেএবং  পরিচালকে অনেক ধনযবাদ জানাই এত সুনদর একটা নাটক সবাইকে উপহার দেয়ার জনয,1
ভালো লাগলো,1
নামাজের জনয অনেক অনেক অনেক ভালো লাখছে নাটোকটা,1
ভাল লাগলো না,0
সেরা একটা নাটক নিশুও ভাই আর মেহেজাবিন আমার সবচাইতে পরিয়,1
অসাধারণ একটি নাটক,1
মিজানুর রহমান আরিয়ান ভাইয়ের ভালো থেকো তুমিও নাটক থেকে কপি করা,1
নামাজ পড়ার বযাপারটা  ভালো লাগছে,1
অনেক পছনদনীয় একটি নাটক  যা ভাবনা টাকেই বদলে দিয়েছে ধনযবাদ জানাচছি নাটকের পরিচালক মাবরূর রহমান বাননা কে দুইজন অভিনয় শীলপীকে দিয়ে এতো সুনদর একটি নাটক উপহার দেওয়ার জনয ইরফান সাজজাদ এবং তানজিন তিশা অনেক সুনদর অভিনয় করেছেন ধনযবাদ জানাচছি পুরো টিমকে,1
অসাধারণ নাটক,1
সেরা নাটক ছিলো ভাই সেরা ভাই সেরা,1
বহুদিন পর একটা নাটক দেখলাম মনের মতো সামাজিক পরিবার নিয়ে এক সাথে দেখার মতো অনেক কিছু শিখার ও রেয়েছে কোন পরকার পরেমপিরিতি রোমযানস মুকতধনযবাদ  এরকম শিকষণীয় নাটক আরো চাই সব কিছু সুধু পরেমপিরিতি মজার এর মধয সীমাবদধ না এটা বুঝাতে হবে সবাইকে,1
ভালো লাগলো,1
খুব খারাপ,0
তিশাকে যত দেখছি তত মুগধ হয়ে যাচছি,1
পোলা দুনোটার কী বিচি ছিলো না হেটা মারকা নাটক,0
সতযি কথা বলতে  নাটকটা অনেক সুনদর ছিল  আর নামাজ পড়ার  উৎসাহিত করার জনয থযাঙক ইউ পরিচালককে এবং আরিফিন নিসু ভাইয়াকে,1
নাটকের গলপটা অসাধারন নিশো ভাই  সেরা,1
বালের নাটক,0
খাংকির পোলারা কি পাইছত,0
এখানে যারা কমেনট করছে তারা হচছেন পাগলের দল একটা কইরা দেখান,0
খুব ভালো লেগেছেআনু,1
বালের নাটক বানায়মোশারইফফযা তুই অভিনয় বাদ দে,0
ভাষা হারিয়ে  ফেলছি ভালোবাসি দুজনকেই,1
ইরফান ভাই ও শামীম ভাই এর অসাধারন একটিং,1
অসাধারণ নাটক,1
চমৎকার অভিনয়  আর অসাধারণ গলপ   শেষ পরযনত চোখের পানি ধরে রাখতে পারলাম না   আমার দেখা সেরা নাটক এটি ,1
আমার মত কার কার ভালো লাগছে,1
ধুর একবারে ফালতু নাটক,0
সতযি গলপটা অনেক ভালো ছিলকিছু কিছু মানুসের জীবন টা এমনি হয়ে থাকে,1
অপুব তিসা নাইচ ওবিনয়,1
এক কথায় অসাধারন,1
অনেক সুনদর নাটক,1
এই পরথম এমন একটি নাটক দেখলাম যেখানে নামজ পড়ার বিষয়টি অসাধারনভাবে উপসথাপন করা হয়েছে পরিচালক কাজল আরেফিন অমিকে অসংখয ধনযবাদ,1
এমবি খরচ করে অযাড দেখতেছিনাটকটা মনেহয় বছরের সবচেয়ে ফলপ নাটকের একটা হবেবাননাহ ভাই  নিশো ভাই  তিশার কাছ থেকে এমনটা আশাকরি নাহ আপনারা ইতিমধযে সবার মন জয় করে নিয়েছেনবাট এধরনের নাটক করে মান কষুনন করবেন নাপলিজ,0
এইরকম আবালমারকা নাটক করতে করতে মোশারফ নিজেই আবাল হয়ে গেল,0
অসাধারন শেষ  সিনে নিজের অজানতেই  চোখ  গড়িয়ে পানি,1
নাটক আর নাটক নাই হয়ে আশলিলে ভরা,0
পৃথিবীর সবচেয়ে সেরা নাটক তৈরি হয় আমার দেশে বলার ভাষা নেই আমার  এ কে কে আছো কুপান,1
যদি কখনো সুযোগ পাই বৃনদাবন দাসের  নাটকে অভিনয় করতে নিরদবিধায় রাজি হয়ে যাবো৷   উনাকে নিয়ে কিছু বলার নাই ফযামিলি ডরামা হোক কিংবা কমেডি সবকিছুতেই সেরাটাই উপহার হিসেবে দিয়ে এসেছেন,1
অসাধারণ  তবে বাসতবে সমভব  না এইরকম সমপরক,1
বাংলা নাটক দেখা ছেড়ে দেবো খুব শীঘরইই এসব অশলীলতা বাংলা নাটকে মানায় না,0
ভাল কাজ নামাজের বিষয়টা মযাসেজ হিসেবে দিয়ে গেলেন ধনযবাদ,1
ধনযবাদ আরফান নিশো এত সুনদর সুনদর নাটক উপহার দেওয়ার জনয,1
নো বাল পরাপয নাটক,0
নাটকটি মন ছুয়ে পেলছে কিছু বলার নাই অদভুত এক নাটক ,1
জোশ একটা নাটক পরিচালককে ধনযবাদ এরকম ভালো মানের গলপসমৃদধ নাটক উপহার দেওয়ার জনয,1
ভাললাগছে পিচচি,1
সাউয়ার নাটক আমার  টা বাচানোর জনয একবার ও কাচচি খাওয়াইনিঅথচ ভাবছিলাম পুরো নাটক জুরেই কাচচি খাওয়ার দৃশয থাকবেগরীব পরিচালক,0
কিছু অবহেলার পিছনেভালবাসার মানুষকে ভাল রাখার জনয  কারণ  থাকে,1
সুনদর মূহুরতের মধযে একটা নাম,1
চোখে পানি চলে আসছে অসাধারণ বলার ভাষা নাই,1
লাসট এর  দুই  কাপল দেখে আশিকি  মুভির লাসট সিন এর কথা মনে পরে গেল অপূরব  টিক আরহির মত ভাবসিল,1
আমার দেখা সব থেকে বেসট ছিল এটা,1
নাহতেমন একটা ভালো নাশুধু অপরবর নাটক দেইকা দেখছি,0
অসাধারণ নাটক,1
ভাইয়া তুমি আমার বস,1
ফকিননির বাচচারা টাকলা আর হাদারাম চেহারার কয়টা সাইড আরটিসট লইয়া বালের নাটক বানাইছে তোদের কারণে দেশের নাটক দেইখাও শানতি নাই,0
অনেক দিন পর ভালো নাটক দেখলাম,1
সামানয কিছু লাইকের জনয এইখানে এসে ইসলামের দাওয়াত না দিলেই পারেন আপনারা কারণ এখানে কেউ সালাত আদায় করতে আসে না,1
অসাধারণ ফালতু নাটক পাগল ছাগল যতসব,0
োঅনেক ভালো নাটক সবাইকে ধনযবাদ,0
পলাশ ভাইয়ার পরথম কাজ আশা করি ভাল হবে,1
নাটকের কাহিনী নিঃসনদেহে ভাল৷ তবে নাটযকার আরো একটু সচেতন হলে ভাল লাগতো৷ কয়েকদিন আগে বিয়ে হয়ে আসা নতুন বউয়ের মোবাইলে সবামীর ফেসবুক সটযাটাস দেখানো হলো অথচ পুরনো পরেমিকা তার আইডি জানে না এটা গাঁজা৷ তাছাড়া নাটকে আধুনিক সমারটফোন দেখানো হয়েছে অথচ দুই বানধবী নিজেদের যারা বেসট ফরেনড বলছে তারা সামাজিক যোগাযোগ দবারা যুকত নয় এমনকি নতুন বউ নিজের আইডিতে বিয়ের বা সবামীর ছবি শেয়ার করলো না এটাও গাঁজা৷ আসলে নাটকের ঘটনার সময়কাল আরো অতীত দেখিয়ে সমারটফোনের পরিবরতে ফিচার ফোন বযবহার করলেই আর কোন সমসযা থাকতো না৷ মনে রাখা উচিৎ দরশকেরা ছাগল নয়৷,0
কুবাচচা তুই আমার ফোন দরস না কেনো তুই আমার নামবার  মারছোস কেনো সেই লাগছে নাটক টাসেইএক কথাই দারুন,0
ফাজলামো আর বাড়াবাড়ি,0
অসাধারণ জত বার দেখি তত বার দেখতে মন চায় এই নাটক টা অনেক ভালো লাগে,1
ডরাইভার এ জার সাথে কথা বলছে সে হলো আমাদের পরিয় পলাশ ভাই,1
লাইফ এর সাথে অনেক বাজে ভাবে মিলে গেসে,0
অসাধারণ জীবন ঘনিষঠ চিতরায়ন,1
শেষ টা দারুন ছিল মিজানুর রহমান আরিয়ান ভাইয়ের কাজ সবসময়ই ভাল হয় আর বস তো বস ই,1
ওনেক সুনদর হইচে নাটকের গান গুলো ও খুব ভালো লাগচে,1
নাটকের পরিচালক নাটকটা লিখছে মনে হয় গানজা সেবন করার সময়,0
আাবাল মারকা নাটক ফালতু,0
পুরাটাই আজকের আমাদের সমাজের বাসতবতানাটকটা দারুন ছিল,1
এইটা কোনো নাটক হইলো,0
ভালোবাসা বুজি এমনই হয় নিজে তিলে তিলে শেষ হয়ে যাবে কিনতি পরিয় মানুষ গুলোকে জানতে দিবেনা ভালোবাসা মানে শুধু নিজে ভালো থাকা না পরিয় মানুষটার ভালো দিকটা ভাবা তবে শেষটা মানতে পারছি না এর য় পারট চাই,1
পুরো বাসতব জীবন কে তুলে ধরেছেএক কথাই অসাধারন,1
নাটক টা কিনতু সেই লাগছে যদি আরেক জনম আমি পাইতাম সে জনমে তোমাকে চাইতাম,1
অসবাধারন একটা টেলিফিলম লাভ ইউ অপুরব,1
বুকের বা পাশে নাটকের পর এইটা হচছে এই জুটির সেরা নাটকধনযবাদ নিশো ভাই ও মেহেজাবিন আপুকেআর মিজানুর রহমান আরিয়ান ভাইয়াকেএতো সুনদর একটা নাটক উপহার দেওয়ার জনয,1
এই রকম ফালতু  এমন একটা নাটক আশা করিনি অভদর নোংরা পরকিয়া নাটক,0
তোমার চলা কথা বলা কিংবা ঠোঁটের হাসি এসব কিছুর চাইতে তোমার মন টা ভাল বেশিসব মিলিয়ে তুমি আমার দারুণ ভাগয রাশিএকশো রকম গলপ ভুলে তোমার কাছে আসি,1
ভাল লাগে নাই,0
অপূরব এর সাথে মেহেজাবিন কে দারুন মানায় খুব ভাল লাগে এই জুটিকে অপূরব আর মেহেজাবিন সব নাটক গুলোই দারুন রোমানটিক হয় খুব ভাল লাগে অপূরব আর মেহেজাবিন এর নাটক গুলো,1
বালের নাটক,0
কি বলবো অপূরব ভাই এর কথা খুব পছনদ করি তোমাকে,1
ফারিয়া আপুর কাছে অনতত এমন গলপে অভিনয় আশা করিনি,0
অসাধারণ লেগেছে নাটকের থিমটা,1
আরিয়ান ভাই আপনাকে অনেক ধনযবাদ এতো সুনদর নাটক  দেওয়ার জনয,1
আফরান নিশো মানেই অসাধারণ  বস এর ফযান হলে লাইক দিন,1
আমি   থেকে   বাংলাদেশের নাটক    থেকে অনেক এগিয়ে,1
ফালতু নাটক টাইম ওয়েসট,0
সতযি নাটকটা খুব উপভোগ করলামঅবশেষে দু চোখের পানি ফেলে একটু কাদলাম অতীতের কথা মনে করে সতযিই অসাধারণ,1
কাহিনী টা অনেক সুনদর  কা মাল,1
খুব ভালো লাগলো সবচেয়ে বেশি ভালো লাগলো নামাজ  ধনযবাদ নিশো ভাই এবং পরিচালককে,1
নাটক এর গলপটা খুব ভালো লাগলো,1
নাটকে নিশো ভাইয়ের নামায পড়ার বিষয়টা কিনতুু আমার কাছে ভীষন ভালো লাগছে,1
এই নাটকটাকে শুধু ধারমিক বললে ভুল হবে এটা আসলে একটি সুষঠ মানসিকতার সমাজ বযবসথাকে তুলে ধরা হয়েছে আমাদের সমাজ এমন সুষঠ ও সুনদর মানসিকতায় রূপলাভ করুক এই দুআই করি ধনযবাদ পরিচালক ভাইকে সুনদর একটি নাটক উপহার দেয়ার জনয নাটকে যে এত নরম ভদর ভাবে অভিনয় করলো এমনভাবে যদি রিয়েল জীবনে তারা করতো তাহলে তাদের পরকালে আর কোন ভয় থাকতোনা,1
পরথমেই বুঝেছিলাম এরকম কিছুই হবে মানে নাটকের ভাবনাটা অনেক পুরোনো কিনতুু শুরুটা একটু অনযরকম তাই একটু খটকা লেগেছে আরকি,0
খুব সুনদর নাটক আরফান নিশো ভাইরে খুব ভালো লাগে আমার,1
অসাধারণ  সুনদর একটা নাটক,1
অসাধারণ সটোরিঅভিনয়,1
জনই পছনদের মানুষ অনেক ভালো লাগেনাটক টা অসাধারন,1
ধনযবাদ আপনাদের সবাইকে যারা আমাদের পাশে ছিলেন ভালোবাসা অবিরাম,1
অপূরব ,1
সসতা বিনোদন ছাড়া আর কিছুই না,0
অসাধারণ নাটক,1
সতযি অসাধারণ নাটক চোখের পানি আটকাতে পারলাম না,1
লাইকের জনয ধরমের নাম কেন বযবহার কেন কর আপনারাই বা কেন লাইক দেন সব জায়গায় পবিতর নাম বযবহার কর না পলিজ,0
অসাধারণ     তবে নামাজের উপদেশ দেয়ার সময় বানধবির গায়ে থাপপর দেয়াটা বনধুসুলভ হলেও দৃষটিকটু,1
অসাধারণ নাটক এগিয়ে যাও আফরান নিশো আমরা আছি আপনার সাথে আপনার পাগল ভকতরা ধনযবাদ মাবরুর রশীদ বাননাহ  ভাই কে,1
অসাধারণ একটা নাটক জনের অভিনয় টা নিখাদগলপটাও বেশ ভালো,1
আগে অভিনয় শিখে আসতে হবে   শুধু ছাগলামী করলে অভিনেতা হওয়া যায় না,0
বেশ ভালো নাটকদেখা সেরা নাটক গুলোর একটা পরথম পরবের চেয়ে ভালো লাগলো,1
আমি কি এক মাতর বযকতি যে কিনা সবার কমেনট গুলো পড়ে খুব আননদিত হয়আরিয়ান ভাইয়ার কাজ গুলো অসাধরণআর পরিয় অপূরব মানেই সেরা কিছু,1
আহ পরথমে যতটুকু আননদ পেয়েছিলামশেষে অনেক কষট পেলামদুই চোখ দিয়ে পানি চলে আসলো মানুষ ভালোবাসে ঠিকি কিনতু নিষঠুর এই পৃথিবীতে সবাই তার ভালোবাসা পায়নাকারো ভালোবাসা হারিয়ে যায় নিয়তির টানেআর কারো ভালোবাসা হারিয়ে যায় সবরথের টানেসতযিই নাটক টা দেখে অনেক ইমোশনাল হয়ে গেলামমন থেকে ভালোবাসা রইলো সকল কুলাকোশলির জনয,1
নাটকটি তেমন ভালো লাগেনি কারন যামিন নাই তাই,0
পরতিটা মানুষের কষেতরে জীবনে একবার হলেও তার পরিয় মানুষটাকে হারানোর জরুরী অনতত পরিয়র গুরুতব টা বোঝার জনয ,1
এটা অনেক কষটের আসলে মেয়েরা অনেক সবারথপর একটা মেয়ে পৃথিবীর সব কিছু বুঝতে পারে কিনতু তার বেষট ফরেনড যে তাকে পাগলের মত ভালোবাসে এটা সে বুঝতে পারে না  অথবা ইচছে করেই বুঝতে চায় না  নিজের ভালোবাসার মানুষটিকে চোখের সামনে অনযের হাতে তুলে দিতে হয়  সারা জীবন এ কষটটা মনের মধযে থাকে ,0
কে সেরা আরফান নিশো লাইক অপুরব কমেনট,1
অনেক ভালো হয়েছে,1
শালা আসোলেই পেটুক,0
এই সমপরকটা হইতো আপনি নাটকে মিল করাই দিছেনকিনতু বাসতবতার করেতরে পুরো উলটাবরেকআপ হওয়া রিলেশন কখনও বেক করে না,0
আমি চাই অপূরব ভাইএর নাটক পরতি সপতায় টা বের করুুক     ,1
ছাতরী টার নেকামি দেখে রাগে মনে হচছে একটা বার যদি ওকে ঠাপ দিতে পারতাম   ও ঠিক হয়ে যেত,0
সময় নষট  এম বি নসট  ফালতু পরিচালকের  ফালতু নাটক,0
এত সুনদর একটা নাটক উপহার দেওয়ার জনয ধনযবাদ  অমি ভাই,1
নাটকের শেষ অংশটা ভালো লেগেছে নামাজের উপদেশ দেয়ার জনযধনযবাদ আরফান নিশো ভাই এনড পরিচালক কে,1
অনেকটা বাসতবাদি নাটকঅনেক ভালোবাসা নিশো ভাই আর নামাজের জনয আরো বেশি ভালো লাগলো,1
টিক আছে ভাই নামাজ পরার পরামরশ দেওয়া ভাল,1
আরিয়ান ভাই আপনার লেখা সবচাইতে সূনদর নাটক আমার দেখা সেরা নাটক আমাদেরকে সুনদর নাটক ওপহার দেওয়ার ধনযবাদ আপনাকে,1
অসাধারন গলপএর  পারট ই আমার কাছে ভাল লেগেছে দেখার সময় অনেকটা ইমোশনাল হয়ে গিয়েছিলামজয় হোক বাংলা নাটকের,1
অনেক ভালো লাগলো,1
দেখা শুরু করলাম আশা করি ভালো হবে,1
এই পরথম দেখলাম অপূরব নায়িকাকে পরশয় দিলনা নায়িকা ওর জনয পাগল তবে নাটকটা ভালো লাগলো,1
অনেক ভলো লাগছে নাটকটা,1
বোকা তানজীন বুজেনা দুদু টিপতে দে নিশো ভাই রে,0
আসুন আললাহর পথে চলিএবং পাঁচ ওয়াকত নামাজ পরিএবং দিনে একটি হলেও ভালো কাজ করি,1
অসাধারণ একটা নাটোকচোখের পানি আটকাতে পারতেছিলাম না খুব খুব সুনদর লাগছে এরকম নাটোক জেনো আবার দেখি,1
মেয়েটা জোস,1
বস অনেক বালো  লাগছে,1
অসাধারন নাটক,1
বাসতবধরমী একটা নাটকভাল লেগেছে,1
ঠযাগ না থযাংকস বলা লাগে যেমন মূরখ যে শাশুড়ি বাংলা বলতে পারে না  ধনযবাদ,0
এটা দারুন আজ থেকে আমিও চেষটা করবো নিয়মিত নামাজ পড়ার,1
হৃদয় ছুঁয়ে গেছে,1
অপেকষায় থাকি অপূরবের নাটকের জনযে,1
নিশো ভাইয়া তুমি সব  দের চেয়ে অনেক বেশি ,1
এটা নাটক ফাজলামোর সীমা থাকা উচিতশামিমের কাছে এসব আশা করা যায় নাফান কর বাট ভাল কিছুতে ফান করকলাসলেস একটা নাটক,0
ভালবাসা আসলেই বড় নিষঠুর  সতযিকারের ভালবাসার মুলয সবাই দিতে পারেনা  যেমন পারেনাই আমার ভালবাসা,1
অসাধারণ একটি নাটক খুব ভালো লাগলো,1
নাটক টা খুব সুনদর লেগেছেবিশেষ করে মানুষ চেষটা করলে সব পারেযেমন ভালো কযারিয়ার গড়তে ভালোভাবে পড়ালেখা করতে হবেতবেসেটার জনয ইচছা শকতি এবং মনোবল খুব গুরুতবপূরণ বিষয়,1
অসমভব সুনদর একটা নাটক আজকাল যুবক যুবতিদের ধবংস করার জনযে যেসব ছাই পাশ নাটক নিরমিত হচছে সেসকল নোংরা আর অশালীন সসতা ভালোবাসার নাটক গুলোকে বাদ দিয়ে এরকম সুসথ সুনদর সামাজিক গলপের নাটক বেশী বেশী নিরমাণ হোক,1
মাশাললাহ নাটকে নামাজের  দৃশযটা দেখে খুব ভালো লাগলো,1
নষটামি একটু বেশি এ হয়ে গেল নাবাননাহ,0
মন ছুয়ে গেলো দুজনের অভিনয় দেখে,1
অসাধারণ নাটক,1
এক কথা অসাধারণ একটা নাটক উপহার দিয়েছেন,1
ফালতু এক নাটক পরিবারের সমপরক নিয়ে এরকম তবে শুধু  নাটক বললেই হবে কিনতু কোন ভিততিহীন,0
অসাধারণ,1
ভাই আমাদের নাটকের ভাসার যে ঐতিহয  ছিল তা  জেন দিনে দিনে হারিয়ে যাচছে আমরা এ সব নাটক থেকে  কি ধরনের   ভাষা শিকছিআমার মনে হচছে আমাদের আরো  একটু সচেতন হয়া উচিৎ,0
ফালতু পরিচালক,0
এত সুনদর সুনদর গলপের খোঁজ পান কোথায় বলুন তো খুব খুব ভাল লাগলআগামীতে আরও এগিয়ে যান ,1
ধনযবাদ মিজানুর রহমান আরিয়ান ভাই আর তার পুরো টীমকে আপনার একটা বিশেষ দিক আমি জানি সারারাত সকরিপট পড়ে নিজে আয়নার সামনে দাঁড়িয়ে অভিনয় করে তা রেডি করেন অনেক নৈপুনয শৈলী অার কারুকারজ আপনার কাজে সতযি আমরা ধনয এমন একজন নিরমাতা পেয়ে দেশের মুখ আরোও উজজবল করে যান নিজ করমদকষতা দিয়ে শুভকামনা নিরনতর,1
খুব সুনদর লেগেছে নাটক  টি,1
নাটকে এতো অশলীল ভাষা কেন,0
অনেক ভালো লাগলো নাটকটি দেখে,1
আফরান নিশু ভাই চমৎকার হয়েছে আপনাদের অভিনীত নাটকটি ধনযবাদ তানজিন তিশা আপু ও নিশু ভাই  আরও বেশি ভালো লেগেছে নামাজ পড়তে বলেছেন নামাজ দিয়ে জীবন গড়ো সুখেশানতিতে বসবাস করো,1
অপুরব মানেই অসাধারন কিছু উপহার,1
অসাধারণ ডেলিভারি,1
বালের ফালতু নাটক পরিচালককে আজীবন বহিষকার করা উচিত হালার পো হালা কোন সুনদর ভালোবাসার কিছু নাই এটা কোন কাহিনী হলো,0
অশলীল কথা গুলো বাংলাদেশের নাটক নৈতিক হারিয়ে যাচছে,0
মিজানুর রহমান আরিয়ান ভাই ধনযবাদঅপূরব তো সব সময় অপূরব  মেহজাবীন,1
শালির ঘরের শালি মজা বুঝিস না,0
অনেক সুনদর লাগলো,1
ওনেক সুনধর হয়ছে মনটা বরে গেলো,1
নিশো ভাইয়ের ফাসট টু লাসট লুকছিলো,1
অসাধারণ হয়েছে ভালবাসা মাঝে মাঝে   করেই রাখা উচিৎ আমাদের নিজেদের ভালোর জনযে,1
হালার পোলারা মিসটির দোকানে কাচছি খুজে মানুষ কি পাগল নাকি,0
খুব সুনদর,1
পরথম আলো পুরষকারের পরপয এই নাটক টি,1
অসাধারণ একটা নাটক,1
ভাই কিছুই বলার নাই   বেষট এইটা ভাই বেষট  ভালোবাসি নিশো ভাই,1
মোশাররফ ভাই আপনার পরতিভা আছে কাজে লাগান এসব ফালতু নাটক কাজ করা বাদ দেন  আপনার অভিনয় অনেক সুনদর  ,0
দারুণ  নাটক,1
এই বালের মেয়েটার নেকামো দেখলে  মেজাজ খারাপ হয়ে যায়,0
অসাধারন নাটকভালোবাসা রইল তোমাদের পরতি,1
কিছু কিছু নাটকের কোন কমেনট বা বলার মত ভাষা থাকে না কিনতু অনুভূতিটা এমন ভাবে পরদশন করেন যা কিনা দশকের মনে অদভূত ভালোবাসা তৈরি হয় ঐখানেই পুরোটিমের সবাথকতা  নিসনদেহে ভালো কাজ বলার পরযোজন হয় না ,1
অসাধারণএই নাটকটি দেখার জনয লাষট টা মাস অপেকষা করেছিঅবশেষে দেখতে পেলামধনযবাদ মিজানুর রহমান আরিয়ান,1
অসাধারণনিশো ভাইয়ার সব নাটকই ভালো লাগার মতো,1
বাসতবধরমী নাটকঅনেক ভালো লাগলো,1
সতযিই অপূরব ,1
চমৎকার একটা নাটক একটা মুসলিম সমাজে মেয়েদের চালচলন সব সময় এমন হলে সতযিই সমাজ অনেক সুনদর আর মেয়েরা অনেক নিরাপদ হতো যারা এই নাটকেও তাজিন তিশার বুকের ওড়না নিয়ে টানাটানি করছেন তাদের বলছি চোখ সবসময় ওদিকেই কেন যায় আপনাদের লোভাতুর চোখ থেকে একটা হিজাব পড়া মেয়েও কি রেহাই পাবে না এ কেমন আচরণনাটকটাতে ধরমের বযবহার বেশিই করা হয়ে গেছে তা হোক তবুও ভালো কিছু দেয়ার চেষটা করেছে এটাই বা কম কী শুধু কোথাও কোথাও একটিং টা একটু বেশি বেশি হয়ে গেছে বযাপার নাহ ধনযবাদ,1
কতটুকো ইরেটেঢ করলে পরে পাবলিক পরিচালককে গালিদিতে পারে এই নাটক টা নাদেখলে বুঝতাম না,0
এতো ভালো লাগেছে বলে বোজাতে পারবো না,1
পরের ঈদে মোশাররফ করিমের সেইরকম বোকাচোদা নাটকটা দেখতে চাইশালার ভাড় একটা,0
মিজানুর রহমান আরিয়ান মানেই সেরা এই নামটার জনযই আগরহ নিয়ে নাটক দেখি অপূরব হোক বা আফরান নিশো সেটা বযাপার না,1
চোদার নাটক,0
বনধু দারুন একটা নাটকসেই ছিল নাকট টা,1
 সালের বেসট নাটক,1
অশলীল নাটক,0
অসাধারণ  নাটক,1
অসাধারণ একটি নাটক,1
অমি ভাই অল দযা বেসট,1
অসাধারণ হইবো,1
সেফুদার মত শবদবোমা মারলেও শানতি হবে না এই যুগে এত বাজে কনসেপট   মোশারফ করিম তার মূলয কমাচছেন,0
অনেক ভালো লেগেছে অসাধারণ গলপ,1
অসাধারণ,1
খুব ভালো লাগল এই নাটকে নামাজের উপদেশ দেয়ার জনয,1
তানজিন আপুর সব নাটক ই আমার অনেক ভাল লাগে  মিনিট এ পুরো জীবন টা দেখে নিলাম অসাধারণ ছিল,1
অনেক ফালতু একটা নাটক,0
সালা বুরা খারাপ অভিনয় করে অভিনয়ের পরে ভালো বেবহার দেখা,0
নামাযের বিষয়টা খুব ভালো লাগছে,1
বিনোদনের নামে পাগলামি ছাড়া আর কিছুই নেইযতসব,0
ভাল লাগছে,1
ফালতু নাটক,0
তোদের যেমন খুশি তেমন নাটক করবি না  এটা সমাজ বিরোধী ,0
আমার দেখা সেরা নাটক ধনযবাদ নিশো,1
অনেকদিন পরে একটা সেইরকম নাটক দেখলাম এটা নাটক ভেরি নাইস,1
আননদ খালেদের সাথে অপূরবের বেশ জমে,1
অনেক ধনযবাদ এত সুনদর নাটক উপহার দেওয়ার জনয,1
আরিয়ান ভাই৷ কি যে বলি ভাষা নেই অসাধারণ৷৷৷৷৷  নাটক,1
আসুন আমরা সবাই পাঁচ ওয়াকত নামাজ পরি জীবন টা সুনদর করি,1
নামাজ পরতে দেখে অনেক বেশি ভালো লাগেছেধনযবাদ সবাইকে যারা এই নাটকের অভিনয় করেছেন ,1
খুব ভালো লাগলো   বছরের বাচচা কীভাবে কলেজে পড়ে,1
সো সযাড এটা বাংলার নাটকের ভাষা হতে পারে না  নাম ওইরকম হতেই পারে কিনতু এটাকে বার বার ইচছা করে অশলীল ভাবে দেখানোর কি আছে,0
শামিম ভাই আপনার অভিনয় দারুন ছিলবাকি সবাই অ ভাল করছে,1
আমার মনে হয় শেষ পরযনত  এর সাথে বিয়ে হলে ভালো হতো আমাকে নাটকটি    এর সাথে বিয়ে হলে ভালো হতো,1
অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ,1
বাংলাদেশ এর পরেকষিত মুসলিম মুমিন হিসাবে  এ জেরিন এর পিক টা ডিলিট দিলে ভালো হইত কিনতু নাটক টা ভাললাগছে জস,1
আমিও একজনকে ভালোবাসি কিনতু সে কখনো বোঝার চেসটা করেনি,1
অনেক অনেক  সুনদর হয়ছি,1
নাটকের ভাষা গুলো ভালো লাগলো না,0
নাটক টা আমার কাছে খুব ভালো লেগেছে,1
খুব ভাল কয়েক বার দেখেছি মিথিলাকে একটুও ভাল লাগেনি কেমন যেন বুড়ি বুড়ি,1
নাইস,1
শেষ ফিনিশিং টা ভালো হয়নি,0
সবার অভিনয় অনেক সুনদর হইছে,1
এইমাতর দেখলাম এই নাটক টা খুবই ভালো লাগছে,1
নাটকের পরিচালক এবং মোশারফ ভাই কে কমেনট গুলো পড়ার অনুরোধ করছি নাটকটা সেই রকমের বাজে একটা নাটক,0
ইনডিয়া থেকে বলছি ভাই পলাশ ভাই অভিনয় ফাটাফাটি এবং তিশা নিশো  অভিনয় দা বেসট  বাংলাদেশ নাটকের শেরা জুটি কে একটু জানাবেন ভাই,1
অসাধারণ নিশো ইজ দা বেসট,1
নাটক টার নাম জীবন ভরমন হলে বেশি মানানসই  হতো,1
আচছা  টেলিফিলমের নামটা এমন কেন,1
আমি কলকাতার বাংলাদেশের  নাটক দেখেছিদারুণ সব কাহিনী,1
