Data,Sentiment
কাচ্চি খাওয়ার মজাই তো মসলার মধ্যে ,0
এই একদিন বের করার জন্য আমাদের প্রায় ১ মাস ধরে প্ল্যান করতে হইছে ,0
পেছনের দিকে দুই চ্যাংড়া ঘাড় ঘুরিয়ে ঘুরিয়ে আপনার রিভিউ ফলো করতেছে ,0
মিরপুর ক্রিকেট স্টেডিয়ামের ৪ নং গেটের অপজিটে রাত ১০টার পর ,0
চোর পালাতে চোরের সহযোগিতা ,0
কুমিল্লার লোকের খানা ভাল তু অবশ্যই হবে ,0
কিন্তু আমার প্রশ্ন হলো বিসিসিআই এ অমিত শাহার প্রভাব কি বোর্ডে রাজনীতির দখল প্রমাণ করে না   ,0
মাছ পুরে কয়লা ্ বানিয়ে ছে ,0
ছেলে আর মা কিভাবে বন্ধু হয় হাইস্যকর ,0
যখন গদি ভরে যায় তখন এমনি উপরে পড়ে ,0
আসলে আমাদের দেশে ছেলেরা মেয়েদেরকে আপু বলে আর মেয়েরা ছেলেদেরকে ভাইয়া বলে সম্বোধন করে ,0
আল্লাহ তৌফিক দিলে ইনশাআল্লাহ একবার যাইবো ,0
খুব সুন্দর আমি তোমার সব ভিডিও দেখি ভাইয়া আমি তোমার সাথে আছি তুমিও আমার সাথে থেকো ,0
বড় ভাই   আপনার ফিলিংস দেখে   আমার খাইতে মন চাচ্ছে ,0
বন্ধু না রে পাগলা   গার্লফ্রেন্ড বলতে লজ্জা পাচ্চে ,0
দাদা কি বাড়িটাই না বানিয়েছেন   ,0
এরা কি আপনাদের ভাল হোটেলে থাকতে দিছে ,0
ভাইয়া একটা অনুরোধ রইল   পুরান ঢাকার ঐতিহ্য সুতি কাবাব বানানোর রেসিপির একটা ভিডিও করে দেখানোর জন্য ,0
আশা করি সমাধানের চেষ্টা করবেন ,0
কুরআনে হাফেজ আরবি লেখা লিখতে পারে এমন কিছু হলে বেশি খুশি হতাম ,0
আল্লাহ ছাইলে সব কিছু সম্ভব ,0
বিভিন্ন দেশে বিভিন্ন নাম ,0
আর তাই তার সব ভিডিও আমি দেখি ,0
লোকটা খুব ভালো মানুষ ওনার কথা দেখেই বুঝা গেলো দিনাজপুর এর মানুষ সম্পর্ক যদিও ধারণা কম ,0
ফেইসবুক আর গুগল এক মালিকের নয় ,0
ভাই ৫০০টকা কেজি মাংস এতগুলা মাংস ৬০টাকায় কেম্নে দিল ভেজাল নাতও ,0
সকালে কি পানি পাওয়া গিয়েছিলো ,0
ভাই এত আইটেম খাইলেন কেমনে বস ,0
আমাগো ৫   ১০ বাঙ্গালীরা খাবার ,0
যেমন পরিমান ভিডিওতে দেখানো হয়   বাস্তবে তেমন দেয়া হয় না ,0
এই ভিডিও কবে স্যুট করা   নিউইরকের কোন ভিডিও এখনো পেলাম না আদনান ভাই ,0
যমুনা টেলিভিশনের রিপোর্টারদের বলতেছি দেশের সকল বিশ্ববিদ্যালয়ে গিয়ে এভাবে রিপোর্ট করুন   সাধারণ ছাত্ররা কিভাবে দিন কাটাচ্ছে ,0
স্বপ্নের কারিগর প্রোডাক্শন এর একটি টেলিফ্লিম পেটুক জামাই এর শুরুতে সাউন্ডটা আপনার শো শুরুর সাউন্ডের মতো লাগলো     ,0
রাতে কই খাবো   এখনো খাওয়ার টেবিল থেকে ওঠেই নি ,0
আমি এই বাড়ি টা চিনি যেই বাড়িতে থাকে ,0
ভাইয়া হাসঁ বানান টি ভুল কিন্ত বাকি সব ঠিকঠাক ,0
আরে পাগলা গালিবয় না গলিবয় ,0
নিজেদের দোষ অন্যের ঘাড়ে চাপানোর জন্য সিলেটিদের কমন ডায়লগ ,0
এত প্রমাণ থেকেও পাপন সাব ওনার প্রশংসা করে কেন ,0
যদিও আবছা আন্দাজ করতে পারি ,0
দু কোয়া রশুন চাবিয়ে খেয়ে দেখেন তখন বুজবেন ,0
বাহ   এই থ্রেডে ইন্ডিয়ানরা তাদের আসল জাতটা ভালভাবেই চিনিয়ে দিচ্ছে সবাইকে হা হা হা হা     ,0
ফাহিম ভাই সিলভার প্লে বাটনের ভিডিও টা কি দিবেন নাহ কি দিব্বেন নাহ ,0
পাশেরর ছেলে টা আপনাকে ভিডিও করছে ,0
এখন টাকা রে টাকা মনে করো না তাই সবাইরে এক্সপ্লোর করতে বলো ,0
আমি রানা হারা বছর সেহরি ছাড়া রোজা ,0
ভাই কুমিল্লা মনোহরপুরে মাতৃ ভান্ডারের রস মালাই আর মামা ভাগিনার দই ফুচকা টেস্ট কইরেন ,0
ফাহিম ভাই   আপনাদের কাছে আমার একটা রিকোয়েস্ট মেট্রোম্যান চ্যানেলের কাউকে আর আপনাদের সাথে কোন ভিডিও তে নিবেন না ,0
মাঠে ঘাটে বসে খাওয়ার লোকত ,0
আহারে বাংলাদেশের পুলিশ রে ,0
ভাই আপনাকে চট্টগ্রামে আসার আমন্ত্রণ রইল   ,0
ভিডিওটা ভালোভাবে দেখেন আশা করি ঠিকানা পেয়ে যাবেন   এছাড়াও ডিস্ক্রিপশন বক্সে ফোন নাম্বার দেয়া আছে ,0
হাতি ঘুরা গেলো তল পিপরা বলে কত জল   ষেসে লাও আর কদু থাকবে ভেপারী থাকবেনা   ,0
পাংগাস মাছটা একটু বেশি হয়ে গেছে ,0
সে হয় কাহারো কাছ থেকে ধার করছে না হয় কেনো ব্যাংক থেকে ঝন তুলছে ,0
কিসের ডিম যে খাইলেন ভাই ,0
দাদা   ওটা মিষ্টি নয় চাটনি   পাঁপড় দিয়ে খাওয়ার জন্য ,0
ভাই   সবসময় আলু আলু কইরেনা আপনার ভিডিও দেকলেই আলু কথা মনে পরে ,0
স্টার কাবাব এ একটা ভিডিও করেন ,0
ইশ ফাহিম ভাই   আমার তো সবগুলিই দেখে লোভ লেগে গেল পুরা ,0
ফাহিম আর হিল্ল ভাই মধ্যে সম্পর্ক কি ,0
এতো খাবার তারপরও নাকি বুফে ,0
অর্থাৎ আপনি এডড্রেস থেকে এড শব্দটি বাদ দিয়েছেন ,0
আমি ইত্যাদির হানিফ স্যার কে অনুরুধ করবো তাকে যে কোন একটা ইত্যাদিতে   দেখানো হয় ,0
কলকাতায় আমার চিকিৎসা করিয়েছি বি এম বিরলা হাসপাতালে ,0
ভাই ঘুঘু পাখির খামার আছে ,0
বাংলা কালচার টা ধরে রাখতে হবে   সব বাংলির ,0
সাংবাদিক ভাই বুকে আসেন ,0
এই জায়গার নাম রাসবিহারী মোড়   কালিঘাট না   কাছে কালিঘাট মেট্রো স্টেশন ,0
হাহাহাহাহাহা   ওরে তোরে কে কোথায় আছিস একটু আয় হাসি ,0
বাংলাদেশে এই বেটা হিল্লোল নামে পরিচিত ,0
কাচকলা ভরতা রে বলে টাকি মাছ   ,0
দুনিয়া সেরা ঐ ৫ জনের নাম দিন ,0
আরো ভালো জায়গায় যাওয়া যেতো   ,0
আমার বাড়ি খুলনা   ভাবছি যশোরে যেয়ে খেয়ে আসবো ,0
ধন্যবাদ ভাই   কাল দিব লোকমান ভাইয়ের নাম্বার ,0
এই সকল ঘটনা সরকারি সব কলেজ   স্কুল ও বিশ্ববিদ্যালয়ে নিয়োমিত হয় ,0
দেশের আইন নরবড় থাখলে চলবে না ,0
গত প্রায় ৩০   ৩৫বৎসর যাবৎ আমি খাওয়ার রেসিপি ও রান্না নিয়ে নিজে নিজে কাজ করছি ,0
আমাদের গ্রামের বাড়ির থেকে ৩০ মিনিটের রাস্তা ,0
হিল্লোল ভাই এই খাবারগুলোর মধ্যে কয়েকটি আইটেমের রেসিপি পেলে ভালো হতো ,0
টেকনিশিয়ান রা খাবার খাইয়ে আবার হজম করিয়ে দিবে আদনান ভায় এর ,0
এটা কি স্যুপ খাচ্ছেন নাকি শরবত খাচ্ছেন ভাই হা হা হা   ,0
আপনি সুলতান ডাইন এ কোন টাইম টা তে গিয়েছিলেন ,0
ওনার খাবার খরচ ছাড়াও আরো অনেক ধরনের খরচ আছে দেখা যাচ্ছে ,0
এসব অনুষ্ঠান দেখে তারা এসব ভাসা যাতে না শিখে এটা আমরা চাই ,0
পৃথিবীর সর্বশ্রেষ্ঠ কবরখানা হলো ,0
ইউউউউ হাতে গ্লাভস নাই ,0
যারা মোবাইল দিয়ে প্রতিদিন ৪০০ থেকে ৫০০ টাকা ইনকাম করতে চান তারা আমার চেনেলটা সাবস্ক্রাইব করেন ,0
৩০০ ফিটেও যাবো   সাথে থাকুন ,0
প্রথম আলো তে দেখলাম ২০০ কোটি ডলার আর আপনারা বলছেন ২০ কোটি ,0
ভাইজান আগুন আমি ভয় পাই     ,0
মতে বৈশাখকে বসন্তের মাস বলা হয়   ,0
১জন এ এতো খাবার কিভাবে খায় ,0
খাবারের দাম এতো সস্তা একমাত্র ভারতেই পাওয়া যায়   ,0
কলকাতা কাচ্চি বিরিয়ানি সাত রাওজা পুরাতন জেলখানা   এবং আইনালের গরুর গোশত উত্তরা ১২ নং সেক্টর   দয়া করে চেখে আসবেন ,0
আরও   রানা   নাতুন   গান শুনে তে   চায় ,0
আমরা প্রকৃতির সাথে যেমনটা করছি সে ঠিকই এটা ফিরিয়ে দিবে   ,0
হিল্লোল ভাই আপনি খাবারের রেটিইং পয়েন্ট লাগালে ভালো হত   ,0
ফাহিম ভাই আপনার বাসা কত নাম্বারে ,0
বাবি কে নাইচ লাগতেছে আদনান ভাই ভালো হইছে ভিডিও ,0
অন্তিম অবতারের পিতার নাম হবে বিষ্ণু যশা ,0
দিনাজপুর যেতে কতক্ষন লাগে ভাই ,0
যাত্রাবাড়ীতে একটা রেস্টুরেন্টে আছে ,0
ফারুক সাহেব কে অনুরোধ করবো ,0
আমরা বুঝবো খাবার টা কেমন ভালো ,0
মুসলিম দেশ বলে ইরানকে যেসব বাংলাদেশীরা সাপোর্ট করো তারা কি জানো   কাশ্মীর ইস্যুতে ইরান কাকে সাপোর্ট করছে এবং করবে ,0
অসংখ্য ধন্যবাদ আমারও মেদ বেড়ে গেছে ,0
মশাই আপনি রাবরী তে না করলেন তাও জিলাবির সঙ্গে মিস করলেন দাদা ভাই ,0
যাওয়ার আগে ফোন দিয়ে জাইয়েন ,0
আমাদের দেশে ও এরখম নিয়ম করা হোক ,0
বাহাস করতেছিস কেন কথা ক আমি জানতে চাই তদের সমস্ত কিছু সম্পর্কে ,0
আদনান ভাই আপনার দেখি জ্বিবলাই পানি আইসা পরছে ,0
ভাই আপনারে চিনা চিনা লাগে আপনার বাড়ির ঠিকানা টা দিয়েন ,0
লিবুর সাতে কি আদা খেতে হবে ,0
কোন বাঙালি জল খাবার এ সিঙাড়া খায় জানিনা আমরা সাধারণত সিঙাড়া সন্ধে বেলায় খাই ,0
আচ্ছা ভাই   হাজীর বিরিয়ানির গোস্তটা কি গরুর নাকি খাসির ,0
ভবিষ্যৎ সুরক্ষিত রাখতে এই বয়েসে মা ও হয়েছে ,0
আপা ভাইয়া তো আপনার জামাই তো ভাইয়া বললেম কোন লজিকে ,0
না না শুধু কুমির কেন খাবে এবারে ,0
কলকাতার বেহালা নামক একটি এলাকায় থাকেন সৌরভ ,0
আমি আল্লাহর রহমতে ১ মাস ২০ দিনে ১৪কেজি লোস করেছি ,0
ভাই আপনার খাওয়া দেখে খিদে লেগে গেছে ,0
দিনে কেন বসেননা উনি   তাহলে যেতে পারতাম ,0
আমার কেন যেন মনে হচ্ছে ব্রাজিলের সরকার এই বন পোড়ানোর সাথে জড়িত তার পতিত ভূমির প্রয়োজন ,0
বাংলাদেশের স্টিফেন হকিং ওরে কাজে লাগাতে হবে সরকারি ভাবে ,0
ঢাকা ফিরবেন কবে বাংলাদেশের নানা প্রানতের নানা খাবার দেখতে চাই ,0
ওয়েটার ভদ্রলোক এবং নওশীনের ড্রেসটা একই ,0
মিরপুর থেকে নিলা মাকেট কী ভাবে জাবো ,0
সাঁতার কলম দিয়ে লিখে কেটে দেবেন ,0
পিয়াজ সালাত বাম হাতে উঠাইলে ভাল হয় না ,0
অল্প বয়সে চুল পেকে গেছে ,0
ইইন্ডিয়ান হোটেল গুলা মাটন কি জবাই করে না বলি দিয়ে কাটে ভাইয়া ,0
সবাই কেমন আছেন অনেক অনেক খাচেন ,0
খাদ‍্যগলি ডেকার্স লেনে ভোজনচর্চা ,0
কারন আপনিত বিফ বিরিয়ানি দেখালেন তাই ,0
আগের ভিডিও তে বললেন সুলতান ডাইনিং আজকে বলেন এটা আসলে কোনটা বেশি ভালো ,0
মানুষের মধ্যে কোন ব্যধাব্যদ নাই তাই সবার অধিকার আছে বেছে তাকার ,0
মেম্বার হোটেল   পাহাড়তলী কলেজের পাশে ,0
এখন যাকে বিয়ে করেছে ৮বছর তার সঙ্গে একসঙ্গে থেকে জোর করে বিয়ে করেছে আগের বৌকে তা্রিয়ে ,0
বলবেন তাড়াতাড়ি পাবদা মাছ রান্না করতে বলা লোকটা পাঠাইছে ,0
ওর পুরো এড্রেস কেউ দিবেন ,0
আপনার কোনে ভিডিও আমি মিছ করি না   ,0
ভাই আপনি কিন্তু আমাদের বাবির সাতে নাকি কতা কম বলেন   এটা আমরা মেনে নিবো না   আমারা আপনার সাতে রাগ করবো ,0
কাচ্চিবিরিয়ানি নাকি মাংস বিরিয়ানি ,0
নিজের পদ ধরে রাখার জন্য সাময়িক বহিঃকার ,0
চার জনকে কেই আমি ফলো করি অনেক আগে থেকে আমিও একদিন আপনাদের মত করবো ,0
খুব অল্প সময়ে হয়তো জানতে পারবো ভুইয়ার ফুল ব্যাকাপ পাপন একটা কথা কঠিন সত্য পাপ বাপকেও ছারেনা ,0
লোকমান কি পাপনের মেয়ের জামাই ওর বাপ ,0
আমি শুনেছি সৌরভ গাঙ্গুলির পূর্ব পুরুষের বাড়ি ছিল বর্তমান বাংলাদেশের কুমিল্লা জেলার দাউদকান্দি উপজেলায় ,0
আদনান ভাই ভাইয়া বলছি বলে রাগ করবে না কিন্তু আমার একটা ইচ্ছে আমি আপনার সাথে সাথে খেতে চাই ,0
আজ থেকে ৯বসর আগেই এই ছেলের সাথে দেখা করেছি ,0
ছেলেটা তো ছোট বন্ধু না বলে ছোট ভাই বলাটা উচিত ছিল ,0
আদনান কে আমিতো দেখছি হিল্লোল ,0
কোথায় হারিয়ে গেল সোনালী বিকেল গুলো সেই ,0
মানুষ কত কিছুই তো বলে   শুনা কথায় কান দিবেন না ,0
ভাই এত কিছু খাওয়া যাইবনা সেহেরির সময় পাই ৩০ মিনিট ,0
বস নেপাল ভুটান এবং শ্রীলঙ্কা নিয়ে কাজ করেন ,0
কেন তোমার মত বিশ্ব নন্দিত মানুষকে দেখবে ,0
গান গাওয়াতে মিডিয়া এসেছে কত সুন্দর কোরান তেলাওয়াত করে তা মিডিয়াতে আসেনা ,0
তবে অনেক মিস করি এই পাচঁ ভাই খাবারটা ,0
বাম হাতে প্লেটে খানা দেয় কেন ,0
ভাইয়া আপনার সাথে কি ন‌ওশীন আপু আসছে তাকে নিয়ে সামনের ভিডিও টা করবেন ,0
এটা মেয়ে ছেলের গেট আপ নিয়ে থাকে যাদের টম বয় বলে ,0
ভাই কেমন অাছেন আপনার ভিডিও দেখে খেয়ে খেয়ে মোটা হয়ে যাচ্ছি ,0
এসব সুবিধাবঞ্চিত শিশুদের আমিও একদিন খাওয়াতে চাই ,0
সুদীপার রান্নাঘরের মালিক কি জি বাংলার সুদীপাদি ,0
একক পিস পাংস মাছ ২০০ টাকা পিস ,0
প্রথমে মনে করেছিলাম   বড় বোন   ছোট ভাই     ,0
এটা বাংলাদেশে ছাত্র রাজনীতি বন্ধের প্রথম ধাপ ,0
আমার একটা ইউটিউব চ্যানেল আছে আমার চ্যানেল পরিদর্শনের আমন্ত্রন ও সাবস্ক্রাইব করার অনুরোধ রইল ,0
উনি তো আদনান ভাই   তাই না ,0
আপনাকে মজা ভাই ডাকতে ইচ্ছে করছে ,0
ঔ খানে রেস্টুরেন্ট কুকের কাজ করলে বেতন কত হবে   বলতে পারবেন   ,0
দেখা যাচ্ছে না ঝাল কিনা ,0
ডাক্তার হয়ে ফ্রি চিকিৎসা দিতে চায় ,0
কোশ্চেন টা ত এরকম ও হতে পারত   লুঙ্গি না খুলে সাতার কাটবেন কিভাবে ,0
আরো যানতে হলে লিংকে ক্লিক করুন ,0
ওয়েটার আর আপনার স্ত্রীর ড্রেসের প্যাটার্ন এক ,0
বাংলাদেশে চলে আসেন কাচ্চি খাওয়াবো ,0
যশোরে এই টাইপের রেস্টুরেন্ট পাওয়া যাবে কি ,0
সুদীপা দি একজন ভদ্রমহিলা তাই তাকে বেশি কথা বলছেন কেনো দাম বেশি হবার কারন আছে ,0
ভাইয়া কেনো বোল্লেন   নিজের হাসব্যন্ড কে ,0
একটা থালি কি দুইজন খেতে পারবে ,0
ভাই গাজীপুর আসবেন ঈদে ভিডিও চাই ,0
বড় শিল্পী হয়ে উঠো রানা ,0
আপনারা চায়তে মিজান বেশি ভাল ,0
আপনি চাইলে আমি রেপার হতে পারবো   ,0
ঝাল কমানোর জন্য   সবাই সমান ঝাল খেতে পারেনা ,0
শিক্ষা প্রতিষ্টানে ছাত্র রাজনীতি ,0
যে রানা কে চিনতে পারছে সবাই কে ,0
এইবার কলকাতা গেলে সৌরভ গাংগুলির বাড়িতে ঘুরে আসবো ,0
আদনান ভাই রেস্টুরেন্ট ওনারদের কিছু মন্তব্য নিলে আরো ভাল হয় কিভাবে তারা শুরু করলেন এমন আরকি ,0
পাপন সাহেব আপনার মা   বাবার মতো হোন ,0
আদনান ভাই আপনার বিরিয়ানি দেইখ্যা আমার খিদা লাইগা গেছে ,0
আমি আদনান ভাই এর সাথে একমত ,0
ইনশাআল্লাহ্   ভাই আমাকেও জানাবেন   একসাথে যাবো ,0
লাভ নাই কোন তিনি বিসিএস দেন নাই   হোক প্রধানমন্ত্রী ,0
এটা অনেক আগে এসেছে আমাদের ইন্ডিয়া যে আর চলছেও ,0
কুমির মানুষ খেতে পারলে মানুষ ও কুমোইর খাইতে পারবে ,0
আপনার খাওয়া দেখে আমার অনেক লোভ হচ্ছে ইনশাআল্লাহ আমিও যাবো একদিন এই হোটেলে ,0
সো এখানে খাবার রিভিউ হচ্ছে   ক্যামরা ম্যান ও খাবার খায়   যাস্ট শুটিং চলাকালে খায় না ,0
কোলকাতা   পশ্চিমবঙ্গে কি এক হোটেলের ভালো শেফকে ,0
কোলকাতাতে নিউ মার্কেটের কাছে ভাল হোটেল বা কম খরচে পাওয়া যাবে জানাবেন ,0
ভাইয়া এত মজার খাবার দিয়ে এত কম ভাত খেলেন এটা কি হয় ,0
আকবরিয়া হোটেলটা ঠিক কোথায় খুব ভাল হত যদি গুগল ম্যাপের লিংক পেতাম ,0
ভিডিও তে বোবার বিরিয়ানি দেখতে ভালো লাগে নি ,0
আদনান ভাইয়া এই খাবার কি হালাল খাবার প্লিজ জানাবেন তাহলে আমিও যাব সামনে আমার ইন্ডিয়া ট্যুর জানাবেন প্লিজ ,0
সাকিব আল হাসানের বাড়ি ও বাড়ির ভিতর দেখতে চাই আমরা আপনার একমত হলে লাইক দিন ,0
পেট ভরা থাকলেও আবার খিদে পাইয়ে দেন আপনি এটা ঘোর অন্যায় ,0
ইন্ডিয়ার ভিডিও গুলো দেখিস   ভিডিও কাকে বলে   ,0
আপনার পোস্ট করা ফুড রিভিউ আমাদের গ্রুপ ,0
১ কাপ চা   ১টা চপ   ১টা সিংগারা   ১টা সমুচা   পাওয়া যায় প্লিজ পারলে ওইটার একটা রিভিউ দেননা ,0
যে পুলিশ ছিলো তারে আইডেন্টিফাই করলেই সব বোঝা যাবে   ,0
কোথায়   কি ব্যাপারে   কি কমেন্ট করতাসেন তা একটু বুইঝা নিয়েন ,0
ভাই আইজকা মন‌ে কয় রোজা রা‌খেন নাই ,0
হিল্লোল ভাই   পুরান ঢাকার নান্না বিরিয়ানি ট্রাই করার জন্য অনুরোধ রইল ,0
মনে নাই ভাই   সম্ভবত ১০ টাকা   ভিডিও দেখলেই পেয়ে যাবেন ,0
দাদা খেয়ে এসেছেন নাকি গিয়ে খাবেন   দাদা এই কথা কি সত্য ,0
আমার জানা ছিল না   পরে জেনেছি ,0
এখানে আমি রেগুলার ১বার হলেও খাই ,0
কে শিখিয়ে দিলো ডক্টর হওয়ার কথা ,0
কলকাতার বেহালা চৌরাস্তায় সৌরভের বাড়ি ,0
সুখী রান্নাঘরে যাইয়েন বিভিন্ন ভর্তা পাওয়া যায় ,0
ভাইয়াঃ তুমি কি নিবা   আপুঃ নিব না মানে ,0
কয়টা থেকে কয়টা পাওয়া যায় ,0
আমরা একটু বিশ্লেষণ করলেই দেখা যাবে ,0
তাইতো বলি শরীরের প্রতি খেয়াল রাখতে বাটার   অয়েল কম খেতে হবে ,0
পর্যটন বিষয়ের ডকুমেন্টারি   ভালো লাগলে সাবস্ক্রাইব করুন ,0
ভাই দেখেই মুখে পানি চলে এল ,0
সেটা আমার কম বেশী সবাই করি ,0
ভাই কোন ডিস টা আপনার কাছে কোনদিন খারাপ লাগছে শুনি ,0
এইবার মাওয়া ঘাটে গিয়ে নদীর পাঙ্গাস খাবো ,0
যুবলীগ সভাপতির বড় ভাই শফিকুল ইসলাম রাঞ্জু তার ছেলে হিমেল ও গাড়ির ড্রাইভার পলাতক র‍্যাবের অভিযান চলছে ,0
ভাইয়া একবার ঘুরে আসুন গাজীপুর কাপাসিয়া টোক তোতা মিয়া হোটেল থেকে ,0
আপনার ভিডিও দেখলে ভাই নিজেকে কন্ট্রোল করতে পারি না   মনে চাই এখনি চলে যায় খাইতে ,0
এই ছেলেটাকে আরও আগে ফেসবুকে দেখেছিলাম   ও যে আমাদের এলাকার   সেটা জানতাম না ,0
এটা পুরো মাসে মাত্র একবার খাওয়ানো হয়   মাসের বাকি দিনে সবজি খিচুড়ি চলে   ভিডিওটা ভালোভাবে দেখুন ,0
এই ছেলেটাকে নিয়ে কি কাজ করা যায় বলুনতো ,0
ভাই রাজস্থানের খাবারের রিভিউ দিয়েন ,0
ভাই পরের ভিডিওতে মিউজিকটা লক্ষ রাখবেন ,0
আপনাদের বাসা কোথায় ভাইয়া ,0
কোন খাবারই ক্লোজআপ দেখালেন না   তাইলে কি দেখালেন   আপনাদের খাওয়া দেখে কি করব ,0
একে সকলে মিলে তাকে গরে তুলি ,0
এটা কি জি বাংলার রান্নার শো সুদিপার রেস্টরেনট ,0
এটা বাংলাদেশ এখানে সব সম্ভব ,0
হায়দ্রাবাদী বিরিয়ানি টা ট্রায় করেন ,0
হাতের জালা তো দেখতে ভাল্লাগেনা কিছু ,0
তাই বলি ন্যেকিটা সিরিয়াল ছেড়ে রান্নাঘরে কেন ঢুকলো ,0
ভারতীয়দের কি তেলে ভাজা খাবার খুব প্রিয় ,0
এমন মত কাজ করা আমি মেশিনে ও দেখি নি ,0
সব পাবলিক বিশ্ববিদ্যালয়ের খবর নেন ,0
আমার এমনেই লুদি কম লাগবে না আপনাদের টিপস ,0
অতিবৃষ্টি এবং অনাবৃষ্টি দেখা দিবে   ,0
জলহস্তীর মাংস খাওয়া যাবে আমি ঐ ,0
বিসমিল্লাহ কাবাব এর ওউনার হাবিব ভাই বসে আছেন   আই গেস ,0
আপনারতো আর টাকা লাগে না খাইতে তাই ২৫০ টাকা দিয়ে ভাত খান ,0
আমি রাবির শিক্ষার্থী   নিজেই মাঝে মাঝে খাই এখানে   এখন ২১ টাকায় পাওয়া যায় ,0
বানিতে ওবায়দুল কাদের ,0
ভাইয়া কাটার একটা নায়েফ নিলে ভালো হতো কাটতে ,0
ভাই   আপনার রাজশাহীর ভিডিও গুলোতে দেখলাম ওই লোকটা আপনার সাথে মানে ওই যে কাকাটা   পাইছেন কই ওনারে হাহাহা গাইড নাকী ,0
একটা বাঙ্গালীর সাথে কথা বলে মজা আছে যে বাংলাটা লিখতে জানে না তার সাথে কথা বলে মজা নাই ,0
বড় ভাইয়ের মনে হয় খিদা টা বেশি লাগছে ,0
স্যানিটাইজার দিয়ে হাত মুছে সেই হাতেই খাইলো ,0
ভিডিও গুলো আরো তাড়াতাড়ি এলে ভালো হয় ,0
জানি এ দেশে মানুষ বিপদে থাকলে কেও এগিয়ে আসেনা ,0
হাজী বিরিয়ানী খাসীর হয় এটা বোধহয় বাদ পরছে ,0
ভাই আপনার ফোন নাম্বার দেয়া জাবে অনেক দরকার ছিলো ,0
যাবো ভাই   তবে মনে রোজার আগে সম্ভব হবে না কিন্তু কথা দিচ্ছি করবো ,0
বাকিদের কথা জানিনা   শাহিন এর সাথে অনেক বছর দেখা নেই ,0
ন থাক আপনে যান আমার এক্সাম আসে ,0
কামরুল ভাই সেদিন একটু অসুস্থ ছিলেন ,0
সবাইকে একসাথে ভালো লাগছে   কিন্তু ৫ জনের মধ্যে সবাই খাদক নাহ   ,0
সুদীপা টিভির একজন পরিচিত মুখ সুদীপার নামের জোরে এত দাম নিচ্ছে ,0
ইলিশ মাছের লেজ দিয়ে ভর্তা খেতে পারতেন ,0
আল্লাহ পরীক্ষা নিচ্ছে চলেন আমরা পরীক্ষা দেখি ,0
বচ্ছান ধাবা অনেক পুরনো   এনারা পাঞ্জাব প্রদেশের মানুষ ,0
ভাই ঢাকার ভিতরে কি কোন এপিসোড করা যায় না ,0
দাদা আমাদের বাংলাদেশে পায়েসকে ফিরনী বলে ,0
মাশরাফি কে বিসিবি র সভাপতি করা হোক ,0
এরকম প্রধান মন্ত্রী বাংলাদেশেও দরকার ,0
আমাদের কে তো কেউ বলেনা আসতে ,0
অামি চট্টগ্রাম একেবারেই চিনি না কিভাবে যাবো ডিটেইল কেউ বলতে পারবেন ,0
আমি ৩ টাকার শিঙারা খেয়েছি ,0
৩০ টাকাতে কিভাবে সম্ভব বুঝতেসি না ,0
আমি ডেকার্স লেন কে আমি বলি   ,0
ওর বোন আর আমি রাজশাহী বিশ্ববিদ্যালয়ে পড়ছি ,0
আশা করি আপনার একদিন হবে এই রকম বাড়ি ,0
এটা কখন খোলা হয় জানালে খুবই উপকৃত হতাম ,0
দিনাজপুরে   গুগোল ম্যাপে এটার এড্রেসটা দেয়া নেই ,0
রাত ১০ টার পরে   কাউকে সাথে নিয়ে চলে যান ,0
জীবনে মদ খায়নি   জুয়া ও খেলেনি ,0
এত টাকা ইনারা কোথায় পায় খাইতে তো আমিও চাই   কিন্তু টাকা নাই ,0
ভিডিও বিস্তারিত জানিয়ে দিবেন আমাদেরকে ,0
এটা কি শুক্রবার খোলা থাকে   ,0
কি দেখাইলেন ভাই এই ক্ষুধার্ত অবলা জীব টাকে     ,0
ভাইয়া আজকে আপনার খাওয়া দেখে খুব হাসি পাইছে ,0
জি   উনি মূলত একজন টিভি অভিনেতা ,0
ফাহিম ভাই ভাবীকে এতো কস্ট না দিয়ে আমাকে ভিডিও করার কাজে নেন ,0
হয়তো এই কাজের জন্য কোটি টাকার চুক্তি হয়েছিল ,0
মুসলিম তার নয়নমনি   হিন্দু তাহার প্রাণ ,0
নিজের রেস্টুরেন্টকে ভাবে কোন ৭ তারা হোটেল ,0
ভাইয়া এটা ত গুনে চলে না চলে ত দিদির নামে তাই এত দাম ,0
আল্লাহ পাক এক এক জনকে একেক মেধা দেয় ,0
কোনটা স্কিপ করার বিষয় আমাদের গণমাধ্যম সেটাই বোঝেনা ,0
লোকেশনঃ লঞ্চঘাট   নারায়ঙ্গঞ্জ ,0
একটা অতি নরমাল লাচ্ছি খাইয়া কত্তো কিছু কইলো আর রয়েলের পেস্তা খাইলেতো নগদে অজ্ঞান হইয়া যাইবো ,0
আপনি কি ভাতের সাঠে লবণ খান না ,0
প্রিথিবির যে দেশেই যান   ঠোংগা   প্লাস্টিক ব্যাগ থাকেই বাঙালি স্টাইলে ব্যাগে দিছে ,0
আমার ভিডিও গুলা দেখার জন্য আমতোন রইলো       ,0
