Data,Sentiment
খেলার মাঠে ক্রিকেটীয় নিয়মানুযায়ী একজন ব্যাটসম্যান আউট হবেন এবং সে অনুযায়ী উইকেট ছেড়ে আসবেন যার সিদ্ধান্ত দেবেন দায়িত্বরত আম্পায়ারগণ । এখানে বিপক্ষদলের খেলোয়াড় হয়ে একজনকে উইকেটে ফিরিয়ে আনা বা বের করে দেবার তো কিছু নেই । বিপক্ষদলের ইচ্ছানুযায়ী হলে তো আর খেলা থাকলো না এটা । তবে তামিমকে ধন্যবাদ জোচ্চুরিপনা না করে সহায়তা করার জন্য । বরং ম্যানেজমেন্ট যেন দায়িত্ববোধের পরিচয় দেয় এটাই জরুরি বেশি । ,1
আওয়ামী দখলদারীত্বের ভীড়ে একজন তামিমই পারে বাংলাদেশের মহত্বের প্রতীক । ,1
"দেখেন , স্বপ্ন দেখেন । স্বপ্ন দেখতেতো আর দোষ নাই , পয়সাও লাগে না । ",0
কাল আর্জেন্টিনার ব্যাড লাক ছিল । না হলে খেলা ৯০ মিনিটেই শেষ হয়ে যায় এবং আল্বেসিলেস্তারা মিনিমাম ৫টা গোল পাওয়ার দাবীদার । ,0
"ফাইনাল সেতো স্বপ্নেরই । তবে সেটা নিয়ে ভাবার সময় এখনো অাসেনি । প্রতিটি ম্যাচ , প্রতিটি ক্ষন , প্রতিটি পাস ধরে ধরে অাগে সেমি ফাইনাল তারপর সেই মাহেন্দ্রক্ষন অাসতেও পারে । মেসির জন্য তৈরি হোক স্বপ্নের ট্রপি এটাই অামাদের অরাধ্য , হয়ত ট্রপিটা্রও ! ",1
সাবাস মাসরাফিতুমিই আসল হিরো ,1
"আগেও বহুবার বলেছি মাশরাফির পর বাংলাদেশে আর কোন ফাস্ট বোলার আসেনি । সেই প্রথম জাতিয় দলে ১৪০ কিমি / ঘন্টা গতিতে বোলিং করেছে , তার পেস বোলিং এই প্রথম বারের মত ভারতকে হারায় বাংলাদেশ । শুধু এবারের বিপিএল না , বিগত দুই বছর ধরে যে কোন টুর্নামেন্টে সে সব সময়ই প্রথম / দ্বিতীয় সরবোচ্চ উইকেট শিকারি । অথচ , পাপন সাহেবের কথা সে নাকি অধিনায়ক হিসাবে খেলে । ",1
"স্মিথ , লুইস , ওরা কী করতে পারতে পারে আমরা সবাই জানি । তবুও আমার ক্ষেত্রে তামিমের উইকেটটা গুরুত্বপূর্ণ ছিল । ’ ",0
"মোসাদ্দেক , রনি / শফিউল আর নাজমুল অপুকে দলের সাথে নিয়ে যাওয়া হোক । বিশেষ করে মোসাদ্দেককে । ব্যাকআপে ওদের দরকার । টিম ১৫ জন না হয়ে ১৭ জন হতেই পারে । হাতুরার সময়ে তো ২২ / ২৩ জনের টিম নিয়ে ঘুরাতো । সেটা কাজেও লাগছে - অস্ট্রেলিয়া বিশ্বকাপ আর চ্যাম্পিয়নস ট্রফিতে । ",1
সর্বশেষ টেস্ট সিরিজ এ লিটন দাস ৩৯ রান করে সকল ফরম্যাটে দুর্দান্ত প্রতাপের সাথে জায়গা অক্ষুণ্ণ রেখেছে । ,1
জুনাইদ সিদ্দিক প্রত্যেকটা ম্যাচেই রান পেয়েছে তাকে না নিয়ে একটা ম্যাচে রান পেয়েই সাব্বির দলে চান্স পেল ? ,0
এক ম্যাচে রান করেই দলে ফেরা কোন ফরম্যাটেই ইমরুল নেই লেজুরবৃত্তিই মনে হয় দলে সুযোগ পাওয়ার সবচেয়ে বর মাপকাঠি । ,0
এই বালটা ১ ম্যাচে কয়টা রান করেই দলে । প্রতিটা ম্যাচে কি পরিমাণ বাজে শট খেলে আউট হচ্ছে । দলে কি এই শক্ত কোনো হোল্ড আছে নাকি ? ,0
"যোগ্যদের মূল্য নাই । অযোগ্যরাই শুধু ক্রিকেটে নিয় , বরং সর্বোত্রই বিরাজমান ! ",0
বাউন্সি উইকেটে সৌম্য ভালো করবে আশা করিবেকআপে তরুন আফিফ ও খালেদ কে রাখলে বালো হতোমিটুন কে কাজে লাগবে না কারন সেখানে তো আর স্পিন উইকেট থাকেবে নাতাসকিন আর সাব্বির কে নেয়া সটিক সিদ্ধান্ত ,1
"ইমরুলের মামা খালো নাই , তাই ভালো খেলার পরও দলে নাই ",0
"ওয়ানডেতে মুমিনুল , মোসাদ্দেক আর টেস্টে ইমরুলকে দরকার ছিল ",1
তাসকিন কোনো খেলোয়াড়শফিউল অনেক ভালো ,0
"এক ম্যাচ ভালো খেলেই ডাক পেল সাব্বির , কিন্তু কত খেলোয়াড় ম্যাচের পর ম্যাচ ভালো খেলে যাচ্ছে তারা অবহেলিত , ঐ দিকে ০ সরকার এখনো রানের পাহাড়ে হাবুডুবু খাচ্ছে । হা হা হা ",0
কোন স্কোয়াডেই ইমরুল কায়েস কেন নেই ? ,0
"এমপি সাব কিন্তু কাজটা হেব্ব‌ি করছে , পুলাই রান করুক আর না করুক আকাম ঠিকই করবো ",0
যদিও স্কোয়াড নিয়ে কিছুটা বিতর্ক আছে ওয়ানডেতে মুমিনুল আর টেস্টে ইমরুল দরকার ছিল । পছন্দের একাদশঃওয়ানডেঃ১ । তামিম২ । লিটন৩ । মিঠুন৪ । মুশফিক৫ । সাকিব৬ । মাহমুদউল্লাহ৭ । সাইফুদ্দিন৮ । মিরাজ৯ । মাশরাফি১০ । রুবেল১১ । মোস্তাফিজটেস্টঃ১ । তামিম২ । সাদমান৩ । মুমিনুল৪ । মুশফিক৫ । সাকিব৬ । মাহমুদউল্লাহ৭ । লিটন৮ । মিরাজ৯ । তাসকিন১০ । খালেদ১১ । মোস্তাফিজ ,1
অথচ ইয়াসির আলি প্রায় ভাল করছে । তাকে দলে নেওয়ার কোন খবর নাই । ,0
"বিশ্বকাপ উপলক্ষে আরো কিছু খেলোয়াড় যুক্ত করা হউক । সেক্ষেত্রে ২০ - ২২ এর স্কোয়াড নিয়ে যাওয়া উচিত । আবু হায়দার রি , মোসাদ্দেক , শান্তদেরও স্কোয়াডে রাখা উচিত । ",1
এক ইনিংস দিয়ে একটি খেলোয়াড় দলে জায়গা পায় অথচ কিছু কিছু খেলোয়াড় প্রতি নিয়ত ভালো খেলার পড় দলে জায়গা পায় না । সাব্বিরকে দলে নিয়ে বিসিবি অন্যায়কে প্রশয় দিল । যে রংপুরের বিপক্ষে সাব্বির ৮৫ রানের ইনিংস খেলছে সেই দলের বোলিং এই বিপিএলের অন্যতম দুরবল বোলিং লাইন আপ ,0
বলে কি ? সাব্বির কেন ? বাংলাদেশ ক্রিকেটের প্রতি এটা কোন অবিচার এই লোকটা তো ক্রিকেটই খেলতে পারে বলে মনে হয় না । অন্তত এখন তার দলে আসার কোন কারন নেই । তাকে এখন দলে নেয়া একটি দেশদ্রাহী সিদ্ধান্ত ,0
বাংলাদেশের ইতিহাসের সবচেজে ব্যাটসম্যান ও বোলার নিয়ে নিউজিল্যান্ড যাচ্ছে বাংলাদেশ এরা কেমন নির্বাচক ? ,0
"এই কমেন্টটা ' সেভ ' করে রাখলাম নিউজিলান্ড গিয়ে যখন নাকানি - চোবানি খাবেন , তখন কপি - পেস্ট করে দেব এখানে , কেমন ? ",0
তাহলে মানলেন ? আইসিসি তাহলে ইন্ডিয়ান ক্রিকেট কাউন্সিল নয় বলুন ? ২০১৬ - র টি২০ বিশ্ব কাপে কি কি সব বলা হয়েছিল মনে পড়ছে ? ,0
সৌম্য কিভাবে সুযোগ পায় ? বরং ওর যায়গায় কোন তরুন খেলোয়াড়কে সুযোগ দেওয়া উচিত ছিল । ,0
যে নিউজিল্যান্ড ইন্ডিয়ার সাথে জিততে পারছে না টাইগারদের সামনে পড়লে তাদের কি অবস্থা হবে ভাবতেই হাসি পাচ্ছে । ,0
"বোলাররাও এক বল ডানহাতে আরেক বল বামহাতে করতে পারেন , যা আইনসিদ্ধ । শুধু বল করার আগে আম্পায়ারকে জানাতে হয় । ",1
"রিপোর্টার সাহেব , আলেসান্দ্রো গুমেজ যে একটা অসাধারণ অ্যাসিস্ট করলো সেটা কি আপনি দেখেন নি ? ফুটবল দুনিয়ায় মোস্ট আন্ডাররেটেড প্লেয়ার গোমেজ ",0
তিক তিক তিক বলেছেন শফিউল আলম । আর জন্য বাংলাদেশ ১৯১ এ অবস্থান করে । কারণ আপনারা আছেন বলেই যোগ্য প্লেয়ার চিনেন । ,1
শুভ কামনা রইলো বাংলাদেশ দলের প্রতি । ,1
"বাংলাদেশের ফুটবলকে ডোবানোর জন‍্য দায়ী লোকটা আড়ালেই থেকে যাচ্ছে আর সে হচ্ছে বাফুফের সাধারণ সম্পাদক আবু নাঈম সোহাগ । টেলিভিশনে দেখা যায় একটা মহা আমলার ভাব নিয়া সে চেয়ারে বসে থাকে , এমনভাবে চেয়ারে বসে যেন কেউ ধাক্কা দিয়ে ওকে ফেলে দেবে । সালাউদ্দিন সালামরা যতই চাক এই ' নবীশ ' আমলা ফুটবলকে জাগতে দেবে না । কারণ , একটা জমজমাট প্রতিষ্ঠান চালানোর দক্ষতা ওর নাই , তাই ও চাচ্ছে ' চলুক না যেমন চলছে ' স্টাইলে বাফুফেকে চালাতে । ",0
"' টেলিভিশনে দেখা যায় একটা মহা আমলার ভাব নিয়া সে চেয়ারে বসে থাকে , এমনভাবে চেয়ারে বসে যেন কেউ ধাক্কা দিয়ে ওকে ফেলে দেবে ' হাহাহাহা , অসাধারন ",0
এই এমেকাকেই নিয়ে ঢাকা মোহামেডান কত কাপ জিতেছে আর এখন টাকা নিয়ে টালবাহানা করছে মোহামেডানের এই ছোট লোকামী স্বভাব কি কখনই যাবে না ? ,0
ঠিক বলেছেন । এখন যে টিম গুলো ফর্মে নেই তাদের ডেকে ডেকে হারাই । ,1
এই সুযোগে ওদেরকে আমরা সিরিজ খেলতে ডাকি না কেন ? ,1
অস্ট্রেলিয়া একদম বাংলাদশের মতন খেলছে আজকাল - - - দারুন ,0
"অস্টেলিয়া যতই খারাপ খেলুক , দেখা যাবে বিশ্বকাপ শুরু হলে আবার তারা বাগ হয়ে ফিরে আসবে । বিশ্বকাপটি তাদের ঘরেই উটছে । ওরা সিরিজ নিয়ে তেমনটা একটা ভাবে না । ওরা সারা বছর নতুন দের সুজুগ দিয়ে বিশ্বকাপের জন্য তইরি করে । দেখা যায় তাদের চাওয়া পাওয়া পুরন করে দেয় বিশ্বকাপ এনে দিয়ে । কারন বার বার বিশ্বকাপ যে তাদের হাতেই মানায় । ",1
আমার ভয় লাগছে - সামনে ভারত যে আসছে তাদের সাথে কেমন হাল হয় অজিদের । একেবারে ক্যাঙ্গারু ভাজা খাবে কোহলিরা । ,0
"তামিম - মুশফিক ভাই , আমাদের জন্য দোয়া করবেন যেন আপনাদের ১ % ভালবাসাও আমরা দেশের জন্য দেখাতে পারি । ",1
"আমি চাই পরের ম্যাচে সাকিব , মুশফিক , তামিম , মাশরাফি সবাইকে রেস্ট দেয়া হোক । জুনিয়রদের দ্বায়িত্ব না দিলে তারা দ্বায়িত্ব নেয়া শিখবে না । আর আফগান ম্যাচের পরের দিন আবার বিগ ম্যাচ পড়তে পারে । আমাদের সেই ম্যাচের দিকে নজর দেয়া উচিত । এই গরমে হাফ ফিট খেলোয়াড়রা খেললে পরের ম্যাচে ওদের পাবো না । এই চারজন ছাড়াই আমাদের জেতার সামর্থ আছে আফগানদের সাথে । কিন্তু সুপার ফোরে আমাদের সবাইকে দরকার । ",1
"তামিম ও মুশফিকের সাহসী পদক্ষেপ অবশ্যই সম্মানের , কিন্তু আমাদের মনে রাখতে হবে এই সাহসী পদক্ষেপ নিতে গিয়ে পরবর্তীতে তাদের যেন বড় কোন ক্ষতি না হয়ে যায় । ",1
"ভাই এবার ক্ষেমা দেন । তামিম মুশফিক ভাল করেছে , সেজন্য তাদের যথেষ্ট গুনকীর্তনও করা হয়েছে । বিষয়টা বলতে গেলে বাড়াবাড়ির পর্যায়েই চলে গেছে । ভুলে যাবেন না যে পরের ম্যাচ আগফানিস্তানের কাছে । সেটাতে হারলে শ্রী লংকার বিপক্ষে এই বীর গাঁথা নিমিষেই ভ্যানিশ হয়ে যাবে । তুলনামূলকভাবে শক্তিশালী দলকে হারানোর পর পরের ম্যাচেই দূর্বল দলের কাছে হেরে যাবার রেকর্ড খুবই সমৃদ্ধ বাংলাদেশ দলের । ",0
"ভাই এত ব্যাথার টেবলেট খেয়েননা ভবিষ্যতে কিডনির সমস্যা হবে , নিজের শরীরের যত্ননিন আরও অনেক খেল তে পারবেন আমাদের আনন্দ দিতে পারবেন কিন্তু আমাদের যেন আফসোস করতে না হয় । ",1
"খেলে যা পাগলা , কে বলেছে আলোচনা হয় না । কাইন্দা কাইটা বুক ভাসায়ে ফেললাম । তোদের জন্যই তো ক্রিকেট পাগল জাতি আমরা , শুভ কামনা রইল ",1
"এখানে বাড়াবাড়ির কি দেখলেন ! হারজিত তো খেলারই অংশ । বড় দলের সাথে জয়টা উদযাপন করতে পারলে ছোট দলের কাছে হারটাকেও তো স্বাভাবিক ভাবেই নেওয়া উচিত তাই না ? কিন্তু আমরা কি করি ? এক দুইটা ম্যাচ খারাপ খেললেই প্লেয়ারদের চৌদ্দগুষ্টি উদ্ধার করে দেই । মনেই থাকে না যে তারাও মানুষ , হারলে আমাদের চেয়ে বেশী তারাই কষ্ট পায় কারণ মাঠের খেলাটা তারাই খেলে । ",0
"উঠে গেছি । এখন তো রেস্ট নিতে পারে । শাকিব , তামিম নাই । মুশফিকের নিজের জন্যই রেস্ট দরকার । আর জানি মাসরাফি নিতে চাইবে না - কিন্তু দলের জন্যই তার রেস্ট নেয়া দরকার । আমি তো মুস্তাফিজের জায়গায় অপুকে খেলানোর পক্ষে এখন । সবার তাহলে অভিজ্ঞতা বাড়লো - এই গরমে খেলার । ",1
এক বুক ভালোবাসা ও শ্রদ্ধা এই বীরের জন্য । বগুড়ার ছোল । ,1
এক বুক ভালোবাসা ও শ্রদ্ধা এই বীরের জন্য । ,1
"এই মানুষটা সর্বদাই নিজের অবদান কে উহ্য করে অন্যেরটা বড় করে দেখান । তার ব্যাক্তিত্বের তুলনা তিনি নিজেই । অক্লান্ত পরিশ্রম আর দৃঢ় মনোবল তাকে নিয়ে গেছেন অনন্য উচ্চতায় , বুক চিতিয়ে লড়াই করা এক সৈনিক । তিনি অবশ্যই নতুন প্রজন্মের আদর্শ । অনেক ভালোবাসা রইল মুশি ভাই । ",1
"একদিকে যখন ইনজুরড খেলোয়াড় নিয়ে খেলায় বীরত্বগাঁথা শুনছি , একটা প্রশ্ন জাগে আমরা এত দ্রুত ইনজুর্ড হই কেন ? এত বেশি হই কেন ? এটা কি ফিটনেসের অভাব , কৌশলগত সমস্যা , অতিরিক্ত খাটুনি ? আরো অনেক দেশ খেলছে কই তাদের এত বেশি ইনজুরির সমস্যা তো শুনি না । নাকি ওদেরও একই হয় কিন্তু জানি না । ",0
ভাই প্রথমআলোর মত একটি স্বনামধন্য পত্রিকায় বেঠিক খবর কেন ছাপবে ? ,0
দল অবশ্যই বড় তবে তা জীবনের চেয়ে নয় । ব্যাথানাশকের ক্ষতিকর প্রভাব আগামীর জন্যে হুমকি । ,0
ভাল করে খোঁজ নেন তারপর বলেন যে অন্য দেশের প্লেয়াররা ইনজুরিতে পড়ে না । ,0
ধন্যবাদ টিম ম্যানেজমেন্টকে আব্দুর রাজ্জাককে সুযোগ দেয়ার জন্য । রাজ্জাক প্রমাণ করেছেন তিনি ফুরিয়ে যাননি । মেধা আর যোগ্যতায় এখন পর্যন্ত দেশের অন্যতম সেরা স্পিনার তিনি । ঘরোয়া লীগে ভালো করা আমাদের আরও কিছু ক্রিকেটার জাতীয় দলে ফিরার যোগ্যতা রাখেন । আশা করি টিম ম্যানেজমেন্ট শাহরিয়ার নাফিস এবং তুষার ইমরানকে ভবিষ্যতে বিবেচনায় আনবেন । ,1
কোথায় লিভারপুল আর কোথায় ফকিরাপুল ! ,0
ওহ রাগ করে না । এইগুলি পাকিস্তানি মিডিয়াতে বলেন । সাহস থাকলে বলেন ১৩ বছরের কিশোরীকে কারা যেন তারকাটার বেড়াতে মেরে ঝুলিয়ে রেখেছিল ? ,0
ভারতের তরফে পাকিস্তানের ওপর এটা একধরণের ক্রীড়া আর্থিক নিষেধাজ্ঞা । ,0
বাংলাদেশও পারে ফেলানি হত্যার প্রতিবাদে আইপিএলের খেলার প্রচারের ব্যাপারে এরকমই কিছু একটা করতে । ,0
বিপিএল নিয়ে কিছু কলকাতাবাসী ছাড়া আমার মনে হয় না আর তেমন কোনো ভারতীয়দের আগ্রহ আছে । ,0
বাংলাদেশও তো পারে ফেলানীদের হত্যার প্রতিবাদে ভারতীয় সকল চ্যানেল বন্ধ করে দিতে । প্রতিবেশী দেশের সাথে সু - সম্পর্ক রাখা অতিব জরুরী এতে দেশের নিরাপত্তা জোরদার হয় কিন্তু সু - সম্পর্ক এক জিনিস আর গোলামী আরেক জিনিস । আমরাতো তাদের কৃতদাস তাই আমরা সর্বদা তাদের মুখপেক্ষী হয়ে থাকি । ভারতের করুণায় আমরা স্বাধীনতা পেয়েছি এটা তাদের দাবী তারা আমাদের মুক্তিযুদ্ধকে বিকৃত করে মুভি তৈরী করেছে গুন্ডাই কেউ তার প্রতিবাদ করেনি অথচ আমরা মুক্তিযুদ্ধের চেতনাকে বুকে লালন করি । ,0
সীমান্তে হত্যার বিচার দাবিতে বাংলাদেশিদেরও এমন প্রতিবাদ করা উচিত ,1
নির্বিচারে কাশ্মীরী নারী শিশু হত্যা করা কি নৈতিকতার নির্দশন ? ,0
পাকিস্তানকে সর্বতোভাবে এভাবেই বয়কট করা উচিত ,0
ভারতীয়দের মধ্যে নৈতিকতা আছে বলেই এমনটা করতে পেরেছে । ,1
ভারত – পাকিস্তান এই দুটা দেশকে সৌরজগতের বাইরে পাঠাই দেওন দরকার ,0
"কুকুর আমাদের কামড়েছে বলে আমরা কুকুরকে কামড়াবো না . গান্ধীবাদ অনুযায়ী এগুলো সব অসহযোগ আন্দোলন । ওরা আমাদের হাতে মারছে , আমরা ওদের ভাতে মারবো । আর ভারত কখনো আগে থেকে কারোর পিছনে লাগে না . মনে রাখবেন , পাকিস্তান সরকারের পুরো ব্যয় ভারতের শুধু প্রতিরক্ষা খাতে ব্যয়ের থেকেও কম . ",0
নিজেরাই বয়কট হয়ে যাচ্ছেন । ,0
কেন বলুন তো ? ওই খেলা ভারতে দেখালে পাকিস্তান অনেক টাকা লাভ করত‌ । সেটা হতে দেওয়া কি উচিত ? ,0
"ইন্ডিয়ার চ্যানেলে দেখায় না , ক্রিকেটের ওয়েবসাইটগুলো কাভারেজে দেয় না , কাজেই কেউ জানেই না পাকিস্তানে একটা টুর্নামেন্ট হচ্ছে । এই সামান্য ব্যাপারটাতেও যদি ভারতের হেল্প লাগে , তাইলে পায়ে পা বাধিয়ে শত্রুতা কেন ? ",0
"ভারতীয় চ্যানেলগুলো অনেক দিন আগেই পাকিস্তানে বন্ধ , খোদ সুপ্রিম কোর্ট আদেশ অনুযায়ী , সেটা জানা আছে কি সবার ? ",0
ভারত এতো যদি পারে তাহলে পাল্টা হামলা করুক খেলা নিয়া কেন ? ,0
এ থেকে শিক্ষা নিয়ে বাংলাদেশেরও সীমান্তে হত্যা নিয়ে প্রতিবাদ করা উচিত । ,1
বাংলাদেশ পারবে না । পারলে অনেক আগেইকরতো । ,0
"সামান্য খেলা নিয়েই আমরা পরে আছি , আর এদিকে যে বছরের পর বছর ধরে ভারত কাশ্মীরের জনগনের জীবন নিয়ে ছিনিমিনি খেলছে তা আমাদের চোখে পরে না এক পিএসএল কেন হাজারটা পিএসএলের বিনিময়ে হলেও কাশ্মীরের স্বাধীনতা দরকার । ",0
এটা ভারতীয়দের ছেলে মানসিকতা । ,0
"যে দেশে সন্ত্রাস এবং সন্ত্রাসীরা প্রশ্রয় পায় , সেই দেশকে একঘরে করা উচিত । শুধুমাত্র পিএসএলে র সম্প্রচার বন্ধ করে কিছু হবেনা , পাকিস্তানী খেলোয়াড়দের ও বয়কট করা উচিত । ",0
চুল রপ্তানি করে ১ কোটি রুপি আয় করে গর্ব করার জাত পাকিস্তান । ,0
পাকিস্তানি গাধার চাহিদা আর ভারতীয় গরুর চাহিদা । ,0
দুবাইয়ে ভারতীয় লেবারের সংখ্যাই ৩০ লক্ষ । ,0
"ভালো উদ্যোগ । আমি যেমন পাকিস্তানীদের ভালো সিদ্ধান্ত গুলোকে সাধুবাদ জানাই , তেমনি তাদের সমস্যা গুলো কে সমাধান করতে না পারা কে ব‍্যার্থতা মনে করি । ",1
"মুদ্রার অপর পিঠে কাশ্মীরে প্রতিনিয়ত এর থেকে বেশি লোককে হত্যা করে চলেছে ভারতিয় নিরাপত্তাবাহিনী , ভারতেরও উচিত নিজের আচরণ বদলানো ! ",0
শকুনের দোয়ায় গরু মরেনা ,0
আর্জেন্টিনার জয়ের ধারা অব্যাহত থাকুক । ,1
সত্যিই তো ! আগে তো ভেবে দেখিনি ! দারুণ মজার ব্যাপার ! থ্যাংকউ ,1
প্রথম আলো কি কোনদিন ব্রাজিল এর পক্ষে কোন কিছু লিখছে ? ,0
"ভারতের পিচে যে কেউ হ্যাটট্রিক করতে পারে , সব কৃতিত্ব পিচের রিদওয়ান বিবেক ",0
এরপর নিশ্চয়ই বিবেকহীন ব্যক্তিরা বলবেন মাইকেল ক্লার্ক টা আবার কে ? তিনি তো একজন ক্রিকেটারই ছিলেন না । ,0
"পরিসংখ্যান , রাঙ্কিং , বর্তমান , প্রাক্তন খেলোয়াড় , ধারাভাষ্যকার , সমর্থক , দর্শক সবাই তাই বলছে । বর্তমান কোনো খেলোয়াড়ের দম নেই ওরকম খেলা এটাই সত্যি । ",0
তাহলে কোহলির সমসাময়িক ব্যাটসম্যানরা ওর মত খেলতে পারে না কেন ? ,0
"সেটা কোহলির দোষ নয় এটা অবশ্যই ঠিক যে এ মুহূর্তে বিশ্বমানের বোলার খুব বেশী নেই , আর নেই বলেই কোহলি ৩৬০ ইনিংসে মতো ৬৫টা আন্তর্জাতিক সেঞ্চুরি করেছে থাকলে হয়তো ৪৬০টা ইনিংস লাগতো , কিন্তু সেঞ্চুরি সে অবশ্যই করতো ",1
একজন ক্রিকেটারের আসল যোগ্যতা নির্ণয় হয় তার ম্যাচ জেতানোর ক্ষমতা দিয়ে আর এই কাজে কোহলির চেয়ে ওস্তাদ খুব কম ক্রিকেটারই এসেছে ক্রিকেট দুনিয়াতে ,1
"কোহলি অন্য লেভেলের ব্যাটসম্যান সেটা ঠিক । তবে বর্তমান সময়ে ক্রিকেটের নিয়মগুলো বড়ই ব্যাটিং বান্ধব । শচিন , পন্টিংরা যে পরিস্থিতির মধ্য দিয়ে গেছে তার সিঁকিভাগও কোহলিকে মুখোমুখি হতে হয়নি । নো বলে ফ্রি হিট , পাওয়ার - প্লে , রিভিউ । এসব কারণে ঠিক ম্যাকগ্রা , ওয়াসিম , পোলক , চামিন্ডা ভাস , মুরালি , ওয়ার্ন এদের মতো বোলারদের ফেস করতে হচ্ছে না । ",0
আমারও তাই মনে হয় । যদিও স্থান কাল পাত্র ভেদে প্রত্যেকেই আলাদা সময়ের খেলোয়াড় তাই সবাইকে কখনোই একই সমান্তরালে মাপা যাবেনা । তারপরও কোহলিই সবার সেরা । ,1
"শচীন যুগে অন্যরা পারে নি । কোহলী যুগে অন্যরা পারছে না । অতএব , শচীন - কোহলী জেনারেশনে এক জনই হয় । ",1
"শচিনকে যে মানের , যেসমস্ত কিংবদন্তি বোলারদেরকে ফেস করে রান করতে হয়েছে , কোহেলীকে তার সিকিভাগও মুখোমুখি হতে হয় নি । ",0
কোহলির সবই ঠিক কিন্তু যদি ব্যা ব্যা ,0
"বিরাট কোহলি ওয়ানডেতে রান কিংবা সেঞ্চুরি হিসেবে হয়তো টেন্ডুলকারকে ছাড়িয়ে যাবেন তাতে সন্দেহ নেই । কিন্তু টেন্ডুলকার , ব্রায়ন লারা , রিকি পন্টিং এদের সময়ে এমন ব্যাটিং সহায়ক উইকেটও তৈরি হতনা আর তখনকার প্রজন্মের পেস বোলার ওয়ালস , এমব্রোস , ফ্লেমিং , ম্যকগ্রা , ওয়াসিম আকরাম , ওয়াকার ইউনুস , সোয়েব আকতার , শেন ওয়ার্ন , সাকলাইন মোস্তাক এদের মত কিংবদন্তী বোলার ছিল না যে রান করা এখন যত সহজ এরকম হলে টেন্ডুলকার হয়তো শুধু ওয়ানডেতে সেঞ্চুরির সেঞ্চুরি পেয়ে যেত । ",0
ভিভ রিচার্ডস ছাড়া আর কেউই কোহলির কাছে আসে না ,1
"সর্বকালের সেরা পাঁচ ওয়ানডে ব্যাট্সম্যান ব্যাটিং পজিশন অনুযায়ী শচীন , জয়সুরিয়া , কোহলি , ভিভ রিচার্ডস , মাইকেল বেভান ",0
তাই নাকি ? এটা আজই আবিস্কার করলেন ,0
এটা কি খোয়াবে দেখলেন ! ,0
"এটা তো খুবই স্বাভাবিক ব্যাপার , কোহলির জন্য । ",1
ইংল্যান্ডের সাথে খেলার সময় বাটলারের আউটে বাংলাদেশের উদযাপনটি ভুলে গেলেন যেটা নিয়ে বাটলার খেপে গিয়েছিল । তখন আপনারাই বললেন উদযাপন করতে সমস্যা কি ? এখন আবার ১৮০ডিগ্রি ঘুরে গেলেন । ,0
লক্ষণের নিজের বিরুদ্ধেই ব্যাটে ভ্যাসলিন লাগিয়ে স্নিকোমিটার এড়িয়ে যাবার ভয়াবহ অভিযোগ আছে । সে তো অখেলোয়াড় সুলভ আচরণকে আদ্যপ্রান্ত সমর্থন দেবেই । ,0
"লক্ষণ ব্যাটে ভেসেলিন লাগায় , দ্রাবিড় বল টেম্পারিং করে এসব দুঃস্বপ্ন মানুষ তখুনি দেখে যখন দিনদুপুরেই কেউ নেশা করে মনে হচ্ছে আজকাল বেশিমাত্রায় ইয়াবা ধরা হয়েছে ",0
লুকা মদরিচ একজন অনেক প্রতিভাবন খেলোয়াড় । আমি ও আমাদের জিরা পানি মেসের পক্ষ থেকে শুভ কামনা । ,1
"এটা ফ্রান্সের কেউ ডিজারভ করতো । কারোন তার থেকে হাজারগুণ দামী চাভি , ইনিয়াস্তাই যখন পায়নি তখন লুচ্চা মরিচা কে ? ",0
"হা হা হা ! এরা বাংলাদেশকে নিয়ে কত কি বলল , আর এখন নিজেরা মাঠে নামতে চাচ্ছিল না । ঠিকই দোষ স্বীকার করতে হল । প্রকৃতির বিচার বলে অনেকে । বেচারা হাথুরুসিংহে , কোচ হয়েও নিষেধাজ্ঞা কি অপরাধে ? ",0
"এইটা সম্পূর্ণ অন্যায় ভারত , অস্ট্রেলিয়া , ইংল্যান্ডের সাথে এই কাজ করার সাহস আইসিসির হত না শুধু শ্রীলঙ্কা বলেই এত শাস্তির বহর ",0
"আমি তামিমকে এতটাই ভালোবাসি যে , আমি ভার্সিটিতে ইংরেজি - ১০২ কোর্সে তামিমকে নিয়ে রচনা লিখেছি । আবারো অভিনন্দন তামিম ইকবালকে । লাভ ইউ তামিম ইকবাল ভাই । ",1
ভাই এইটা বিদেশের মাটিতে । ,1
সবাই যদি সৌম্য সরকারের মতো খেলতে পারতো তাহলে বাংলাদেশের আজ এই অবস্থা হয় না ,0
তামিম বসকে পছন্দ করি ,1
১২১ - ১ থেকে ২৩৬ - ১০ । মানে ১১৫ রানে ৯ উইকেট নেই । তামিম এই ইনিংসটা দিয়ে বাকি ১০ ইনিংস বেচে খাবে । ওর ভালো খেলা শংকিত করে । ,0
