"Data","Sentiment"
"কী দিন আসলো এইসব আজে বাজে বই বের হচছে আবার বিকরি হচছে",0
"বইটি খুবই ভাল বই",1
"আরো বলতে পারেন অদভুত চরিতর চকরানত একেবারে একসাথে রাখে না এটি শেষ করবেন না দূরে এক দূরে থাকুন",0
"বই নিয়ে বেশি কিছু বলবো না শুধু বলবো মাথা নষট করার মত বই ফাটাফাটি বই অনুবাদ খুব সুনদর",1
"রানী এলিজাবেথ সমকামী ছিল না যথেষট বলেছ",0
"খুবই কঠিন ভাষা বুঝা যায় না",0
"খুব খুব খুব ভালো লেগেছে বইটা একবার পড়ে আরেকবার পড়ব ভাবছি আয়মান ভাইয়া আপনি সতযি অসাধারন",1
"অামার দেখা আরেকটি সেরা বই",1
"খুব কাজের বই যাদের ইংরেজিতে বেসিক দুরবল আছে তারা পড়তে পারেন আশা করি লেখক সামনে আরো সুনদর বই উপহার দিবেন",1
"বযকতিগতভাবে বইটি বোর হতে পেরেছি পরথম অধযায়টি পেরেছি না দোকানে ফিরে ফিরে শেষ",0
"মানুষ চিনার ভাল বই সবাই পড়ার",1
"বইটির মাধযমে খুব সহজেই পিএইচপি ফরেমওয়ারক শেখা যায় কাছে বইটি অনেক ভাল লাগছে কাছে মনে হয় পিএইচপি ফরেমওয়ারক এটি অনযতম বই",1
"এসব আরবজনাও বিকরি করতে হয় এরা ভাষা শহীদদের তযাংগের তাৎপরয বোঝে নোংরামির সীমা থাকা উচিত",0
"রময গলপের চমৎকার সংকলন বইটি পড়ার পর মুজতবা আলীর ভকত হয়ে গিয়েছি বাছাই করা গলপগুলো নিয়ে একতর করা বলে বইটি ভালো না লাগার কোনো কারনই নেই তবে ভাষাশৈলী একটু কঠিন হুমায়ূন আহমেদ মতন সরল নয়",1
"অসাধারণ বই কোমপানিকে সাফলযের চুড়ায় পৌঁছাতে বইয়ের নিরদেশনাগুলো খুবই বাসতবসমমত যেকোন কোমপানির পরিচালকবৃনদ বযবসথাপকদের বই আরও বহুদূর দেখার সুযোগ দিবে তাদের দূরদরশিতা কারযকারিতা আরও বৃদধি করবে দোয়া করি বইটি সকল মানুষের কাজে লাগুক",1
"অসাধারণ বই মা পৃথিবীর শরেষঠতম সবচেয়ে সুনদর শবদ সযার আনিসুল হকের মা উপনযাসের মা সাফিয়া বেগমের পরতি বিনমর শরদধা ভালোবাসা জঞাপন করছি",1
"হেক কী বইটি অনযানয সকলের মতো সতযই দুরগনধযুকত জেনেটের বইগুলি এত বোকা এটি পড়তে দেখা যায়",0
"বাংলাভাষায় মোটিভেশনের উপর চেয়ে ভালো বই নেই সবচেয়ে বড় কথা আপনি যতবারই পড়বেন ততবারই ভালো লাগবে সরদি সারানোর টনিক যেমন মধু লেবুর রস হতাশা দূর করার হারবাল চিকিৎসা হোল বইটি",1
"পুসতক পড়িয়া বোধ হইয়াছে লেখক পরথম জীবনে বালতি গামছার বযবসা করিতেন কিনতু উদভাবনি পরতিভার অভাব হেতু আকরষণীয় বিজঞাপন পরসতুত করিয়া করেতাগণকে পরভাবিত করিয়া পরযাপত বালতি গামছা বিকরয় করিয়া লাভের মুখ দেখিতে পারিতেছিলেন না এমতাবসথায় বালতি গামছা লইয়া কষণে কষণে পরেমিকার লাগিয়া হুহু করিয়া করনদন করিয়া বিছানা বালিশ না ভিজানোর কাহিনী ফাঁদিয়া লেখক মহাশয় বযবসা রকষার শেষ চাল চালিয়াছেন",0
"এক কথায় অসাধারণ সময় নিয়ে পড়েছি তাই আরো ভালো লেগেছে লেখার সটাইল খানিকটা সবরগীয় সুনীল গঙগোপাধযায়ের কথা মনে করিয়ে দেয়",1
"রোদরময়ী পেইজের সাথে অনেক আগে থেকেই একটিভ আছি বইটা পড়ে আরো অনেক ভালো লাগলো জাঝাকাললাহ রোদরময়ীরা",1
"অনেক ভাল বই",1
"খুব ভালো বই",1
"ডেভেলপার দের সুনদর বই",1
"আপনি যদি উপর টারম পেপার না করেন তবে উঘা এটি শেষ করেছিলাম তবে কখনও ভাল হয় নি খুব বিসতারিত বাসতব",0
"বইটি পড়ে ভালই লাগল অাশা করি ভবিষযতে আরো ধারুণ ধারুণ বই উপহার দিবেন অামাদের",1
"পড়তে হতাশাবযঞজক এটা ঘটতে পারে বিশবাস করতে পকষে খুব বেশি করমহীনতা এটিও শেষ করতে পারি না সরবদা শুরু করি বইগুলি শেষ করি তবে এটি নয়",0
"টাইপ আবরজনা রকমারিতে কিভাবে আসল সেটাই তো বুঝতে পারছি না নাকি খালি টাকা দিলেই রকমারিতে বইয়ের বিজঞাপন দেয়া যায় রকমারির শরত গুলো পরিবরতন করা উচিৎ যাতে টাইপ বই ওয়েবসাইটে এসে সাহিতযের পরিবেশ দূষণ করতে না পারে",0
"মিসির আলী সিরিজের দবাদশ বই মিসির আলীর বইটা ভালো লাগলো না সেরকম",0
" বছরে একমাতর বাংলা ভাষায় পরথম অনুবাদ হওয়া গরনথটি পরতযেক মুসলিমের পড়া সংগরহে রাখার মতো বই এটি মূলত হাদিসের গরনথ যা সংকলন করেছেন আমাদের চার ইমামের এক ইমাম ইমাম আহমাদ ইবনে হামবাল রাহিমাহুললাহ এককথায় বলতে গেলে অসাধারণ বই",1
"খুবই ভালো বই বিশেষ যারা নতুন শিখছেন",1
"  টি পথ দিয়েই ছাড়লাম হতাশ নিসতেজ সবচেয়ে গুরুতবপূরণ কোনও চরিতরের কী হয় তা মাথা ঘামাই না",0
"অসাধারণ বই বইটি অনেক কিছু শেখার আছে মনে হয় সবার বইটি সংগরহ পড়া উচিত",1
"অনেক সুনদর বই আলহামদুলিললাহ নতুন অনেক কিছু জানতে পারলাম",1
"চা পারটির ভযাকো নই এটি কেবল কাগজের কিনেছি বোকা বই চা পারটি বাদামের আপনার রেফারেনস না লাগলে পরসতাবিত নয়",0
"বইয়ের বানানে বেশ ভুল আছে গলপ শুরুর পরথম পাতাতেই ঝড়িয়েছেনের জায়গায় লেখা জড়িয়েছেন দুঃখজনক",0
"থিউরি অফ রিলেটিভিটি নামটা শুনলেই অনেকে নড়েচড়ে বসে কেউ কেউ নামটা কে পরচনড ভয়ও পায় আমিও পরথমে ভাবতাম থিওরি অফ রিলেটিভিটি বোঝা পকষে সমভব হবে না কিনতু সার বই যখন পড়লাম তখন মনে হল থিওরি অফ রিলেটিভিটি র মত সহজ কিছু নেই সতযিই সার কত সহজে এমন গুরুগমভির বিষয়কে কত আকরষনীয় পরকাশ করেছেন এককথায় অসাধারন বই",1
"বই টি কাছে খুব ভালো লেগেছে বই টি পড়ে হয়ে গিয়েছিলাম",1
"খুব আলাদা এটা আমাকে শেষ পরযনত রাখা আশা করি অনযরকম সমাপতি হয়েছিল তবে তা ঠিক ছিল",0
"হাল ছেড়ে দেওয়ার আগে কেবল পৃষঠায় এটি তৈরি করেছি কেবল বছরের পুরানো ভযামপায়ারকে বছরের পুরানো মতো অভিনয় করতে বুঝতে পারি না",0
"এক কথায় বলতে গেলে অভিভূত",1
"বযকতিগত মতামত উপনযাসটি একদমই ভালো লাগেনি জাহেদ মহৎ কেন একজন ধরষিতাকে মেনে নিয়েছে তাই ছবি কেন সৌভাগযবটি তাকে একজন বিয়ে করেছে অতীত মেনে নিয়েছে তাই ভালো লাগেনি একদমই মনে হল",0
"ঠিক বুঝতে পারলাম না এটা কোনো সাইনসফিকশন না রোগরোগে থরিলার আসলেই জাফর সার আগের মতো বই লিখছেন না এনিমযান কে মনে হলো সসতা দামের বই",0
"অসাধারণ বইটা",1
"এটি পছনদ করি নি এটি খুব বিরকতিকর আরও অনেক কিছু ভাগযের পরথম অংশ কনযা",0
"সতযিই এটি পছনদ করি না এটা খুব বিভরানতিমূলক বই এটি চরিতর অনয চরিতরে ঝাঁপিয়ে পড়েছিল জায়গাটি হারাতে পারি",0
"এটি ছিল সবচেয়ে হতাশাজনক আতমজীবনী সটিভেন টাইলারকে ভালবাসি তবে বইটি দবারা অসুসথ ছিল এমনকি এটি শেষ করার জনযও মাথা ঘামাইনি",0
"অসাধারণ বই সতীদাহ পরথার নিষঠুরতাকে তুলে ধরা হয়েছে",1
"অসাধারণ অভিজঞতার ভিতর দিয়ে পাঠক নিজেকে নতুন ভাবে আবিষকার করবেন বারবার পড়ার মত বই অনুরোধ করব সেই পাঠকদের যারা আতমউননয়ন মুলক বই পড়ে কলানত",1
"বই পলট এত টা বিসতৃত না কিনতু হুমায়ুন আহমেদ সযার কলমের যাদুতে বইটা তাঁর থরিলার জনরার অনযতম বইগুলোর হয়ে গেছে বইটার কাহিনী শুধু রাত কে ঘিরে পুরো বই জুড়ে থরিল রয়েছে বইয়ের ডিটেইলিং পযারানরমালিটির ছাপ বইটিকে বেশি পরাঞজল করেছে",1
"যাদে ইংরেজিতে ভাষা জঞান তুলনামূলক কম কিনতু পড়া দরকার মনে করি এটি খুবি সয়হায়ক হবে",1
"খুব ভাল লাগলো",1
"শুরুটা ভালো ছিল কিনতু বাকি অংশটুকু নীতিকথা অলৌকিকতা অধারাবাহিক কাহিনীর ছড়াছড়ি ছাড়া কিছুই নয়",0
"বইটি পড়ে খুব ভালো লেগেছে এটি পড়ে নতুন জিনিস সরমপকে ধারণা পাওয়া যায় শুধু তাই নয় বইটি পড়ে কেউ নতুন কিছু আবিষকার করবে আশা করি বইটি কিনে সবাই নতুন কিছু শিখতে পারবে",1
"দারুণ ইতিহাস",1
"বাংলা ভাষাকে বযাঙগ করার এদেরকে বেত দিয়ে টস টস পিটানো উচিৎ",0
"বিরকতিকর উপায় দীরঘ টানা লেখক আরও পরাসঙগিক বিশদ উপর ফোকাস করা পরয়োজন দীরঘ পঠিত হযাঁ",0
"আশা করি আমাদের চমক ভাইয়ার কাছ এমন বই আরো পাবো গণিতের পরতি সবাইকে আগরহী তোলার বইটির তুলনা হয় না",1
"লেখক কখনও হতাশ না হাসযকর সরবোততম বিসময়কর চরিতরগুলি মনে হচছিল নিজেই পাহাড়ে বেড়াতে এসেছি পরবরতী বইয়ের অপেকষা করতে পারি না",0
"বেশ ভালো",1
"খুব অদভুত গলপ ভাল লেখা কিনতু সটাইল না তাদের কাছে খুব ষড়যনতর রয়েছে বলে মনে হয় নি",0
"বইটা সতযি খুব ভাল বই সি পরোগরামিং শেখা শুরু করার এটা খুব উপকারে আসবে",1
"বইটিও শেষ করি নি যা পকষে খুব বিরল ধারণা এটি ভুল সময়ে ভুল বই ছিল",0
"অসামানয মজাদার বই",1
"অনুমান করি এটি নিশচিত গিবন হবে তবে দুঃখের বিষয় এটি সতযের সাথে ঘন হওয়া বিবরণটি বোঝার পকষে সমরথন করার পকষে যথেষট জোর না পরতিবাদ করুন",0
"উপনযাসটি অবিশবাসয সমাজগুলিতে সথান পেয়েছে তাদের পদারথবিজঞানের আইন গণিতের উপপাদযগুলি অবশযই আলাদা হতে হবে এটি বেশ অসুসথ",0
"চমৎকার বই",1
"দবিতীয় শরেণির নাগরিক দুরদানত দামের ধনযবাদ আমাজন আপনাকে লজজা লেখক পরকাশক",0
"গোজামিলে পরিপূরণ নিমমমানের বই",0
"অসাধারণ ইতিহাস শিলপকলা কোডিং চমৎকার সমনবয় অতীত বরতমানের এত সুনদর মিলিত উপাখযান কমই আছে দয ভিঞচি কোড নিঃসনদেহে আমাদের সময়ের সবচেয়ে বড় মাসটার পিস",1
"পরধান চরিতর মযাগান খুব নিরবোধ শিশু বিশেষজঞ পযাট বাসতববাদী নয় কোনও গলপ না থাকলে গলপটি বারো বছরের পুরানো কাজ করতে পারে",0
"মহান ভাষার মাসে আমরা ভাষার বিকৃতি নিয়ে কত কথাই না বলি নিজের ভাষাটাকে শুদধ রাখার কতই না পরয়াস আমাদের সেখানে অমর একুশের মত গরনথ মেলায় ভাষার বিকৃতি ঘটিয়ে বইয়ের নাম বানধ হয় কিভাবে সমালোচকরা এটা কিভাবে এড়িয়ে গেল এটা হল ইংরেজি নাকি বাংলা ভাষার মাসে এরকম ভাষার বিকৃতিতে তীবর ঘৃনা পরকাশ করছি একষেতরে পরকাশকদের আরো অনেকে বেশি সচেতনতা ভাষার পরতি ভালোবাসা থাকাটা একানত কাময",0
"ল ইটটা শুটকির সাথে ইঁদুর মারার বিষ যদি ব ইয়ের উপর দেওয়া হয় বাংলা ভাষার বেইজজতি দেখে সবাই হাগু চলে যাবে ওরাও ভাষার রকতের দাম দিতে জানবে রকমারিতে বানধ সরবোচচ বিকরিত ব ইয়ের তালিকায় জায়গা পায়",0
"যখন বইটি পড়ি তখন হুড়োহুড়ি শুয়ে থাকতাম খুব বিরকতিকর আশা করি বইটি উননতি করতে পারে পিপিএস দয়া বইটি কিনবেন না",0
"হতাশ হতে হয়েছে ডেডপুলের মত কমেডি সুপারহিরো সৃষটি করার ইচছা থাকলেও লেখক দুই বিভাগেই বযরথ হয়েছেন",0
"এটি কোনও রোমযানস উপনযাস নয় এটি রোমযানস শিরোনামের আড়ালে লুকানো আধা অশলীল নাম বই কখনও পড়ব না",0
"সফলতার সোপান বইটি পড়লাম অনেক কিছু জানতে পারলাম বইটি পড়ে বিশবের পরতিষঠিত সব বযকতিরা কীভাবে তাদের জীবনে পরতিষঠিত হয়েছেন তা সুনদরভাবে বইটিতে লেখা রয়েছে বিশবাস বইটি মনোযোগ দিয়ে পড়লে পরতিটি পাঠক উপকৃত হবেন লেখার ভাষাও অতযনত পরাঞজল ধনযবাদ লেখক ড ইবনে আশরাফ সাহেবকে এতো সুনদর বই লেখার জনযে",1
"ফাউল",0
"বাংলা ভাষা কত মধুর ভাষা সেটা মনে হয় আপনার জানা নেই হয় ইংরেজীতে লিখুন নয়তো বাংলায় ভাষাকে বিকৃত করার অধিকার আপনাকে কেউ দেয় নি সেলিবরেটি হলেই সব অধিকার পেয়ে গেছেন সময় আছে শুধরান",0
"চমৎকার লেখা",1
"পরোগামিং নিয়ে যারা কযারিয়ার বিলড আপ করতে চাই কিনতু সঠিক ইনসটরাকশান পাচছে না তাদের বেষট বই",1
"পাঠক হৃদয় জয়কারী বই সাবলীল অনুবাদ সঙগতিপূরন ছবি টান টান উততেজনা",1
"বইটিতে বানানভুল আরো কম থাকলে ভাল হতো কিছু জায়গায় মুদরণজনিত ভুলও আছে পরথমদিকে অনুবাদ সুনদর হলেও বই যতো শেষের দিকে এগিয়েছে মান ততো নিচে নেমেছে",0
"বইটি শুরু করার পরে কিছুকষণ হয়ে গেছে এটি দৃষটি আকরষণ না শেষও করি না অনতরবরতী সময়ে আরও বেশ কয়েকজন পড়েছি",0
"বইটি শেষ করিনি অনযানয বইগুলি কী তা নিশচিত তা নিশচিত নয় তবে কাছে এটি বিশবাসযোগয পলট থাকতে হবে এমন কিছু পড়ার",0
"যারা ই কমারস মাধযমে নিজের বিজনেস পরতিষঠিত করতে চাচছেন তাদের চমৎকার বই",1
"অযাসিড সথানীয় ভাষায় জেফ সপিকোলি এটি পড়বেন না এটি আপনার কাছ বুদধি চুষবে",0
"অসমভব সুনদর ভালো করিয়েটিভ বই লেখকের দুইটি বইয়েই সংগরহ করেছি পরোগরামিং আসলে কঠিন কিছু না বইটি পড়ে অনুভূতি হয়েছে বেশ অনেকদিন যাবৎ টিউটোরিয়াল কালেকট রেখেছিলাম কিনতু এভাবে আসলে হয় না সবাই যদি বইটি পড়ে যেকোন পরোগরামিং লযাঙগুয়েজের দিকে যান তাহলে আপনার ফানডামেনটালটা অনেক মজবুত হবে লেখককে ভবিষযতে জাভাসকরিপট ফরেমওয়ারক নিয়ে বই লিখার অনুরোধ করব",1
"ইসাবেল অযালেনডের খুব বড় ভকত তবে বইটিতে পরবেশ করতে পারি নি এটি ঠিক ছিল তবে অনযানয বইগুলি আরও ভাল",0
"পড়া পরথম বৈজঞানিক কলপকাহিনীর বই এটি পড়া শেষে একথা বলতেই পারি জীবনে অনযতম সেরা বই পড়েছে পরোফেসর শঙকু সিরিজের বইগুলো বই সতযিকার অরথেই সেরা",1
"অনেক ভালো বই কাছে অনেক ভালো লাগল",1
"ফিলিসতিনের  বছরের ইতিহাস সমপরকে সবচছ ধারণা দিবে ফিলিসতিনের পরতি আপনার লুকানো ভালবাসা হৃদয়ে আঁচড় কাটবে পরতিটি পাতায় পাতায় কিভাবে বংশ পরমপরায় জাতি নিরযাতিত হচছে বারং বার কিনতুু কেউ দেখার নেই শেষ না করলে ভাল লাগবে না মাতর  পৃষঠার বইটি তরিশ পৃষঠা মনে হবে লেখিকা সুজান আবুলহাওয়ার অনেক দিনের গবেষণার ফসল বলা যায় তিনি তথয র অনেক ঐতিহাসিক লেখকের বই ঘাটাঘাটি করেছেন ধনযবাদ দিয়ে লেখার দকষতাকে ছোট করা হবে অনুবাদক নামুজ সাকিব কে ধনযবাদ দিয়ে ছোট করবো না অসাধারণ অনুবাদ হৃদয় জয় করতে সময় লাগে না ইহুদি করতৃক নিরযাতিত ফিলিসতিনের ইতিহাস কাছে অনেকটা আমাদের দেশে আশরয় নেওয়া মিয়ানমারের রোহিঙগা জাতির উপর নিরযাতনের মিল পেয়েছি দেরি না পড়ে ফেলুন হাদিয়া দেওয়ার অসাধারণ বই",1
"এটা কলানতিকর ছিল লাইবরেরিতে ডবলিউ শেষ ফিরছি অনেক বেশি পরযুকতি সংকরানত যোগাযোগ চরিতরগুলির কোনও মুখের সময় নেই অতীতে লেখক পছনদ করেছেন",0
"আপনার বনধুদের পিতামাতাদের কাজিনদের টিপস শুনুন আপনার মযানুয়ালটির দরকার নেই শাকসবজি কিনতে আপনার অরথ সাশরয় করুন",0
"মাশরাফি কে নিয়ে লেখা অসাধারণ বই যিনি পড়বেন তিনিই ইনসপায়ারড হবেন ভালবাসা রইল রাকিব আল হাসানের",1
"পরশনবিদধ তথয নোংরা চকরানত বোকামি ধোঁয়াটে ভাষা সমান আবরজনা দুঃখিত অরথ সময় নষট করেছি কেবলমাতর কয়েকটি পৃষঠার পরে অপমান করা হবে",0
"অসাধারন বই জীবনে পড়া বেসট বই মাতর বই পড়ে ডযান বরেউনের ভকত হয়ে গেছি",1
"হিলারি কলিনটন একজন রাষটরপতি সেকরেটারি অফ সটেট অফ সটেটের সতরী হিসাবে দুরদানত কাজ করেছেন ইতালির মানুষ এভিটাকে ভালবাসত",0
"বইটা অনেক দিন ধরে বাসায় ছিলো পড়া হয় নাই আজকে পড়লাম গলপ হিসেবে গুছায়ে উঠার আগেই শেষ কাহিনীর টানাপোড়ন নেই একেবারে দসযু দলের মুখে ভাষার বযবহার জুতসই লাগলো না খুব সমভবত বছরে সায়েনস ফিকশান লিখতে হবে সেই কারণেই লিখা তবে গুডরিডসে এসে সবার ঝাঁঝালো রিভিউ একটু হতাশ হলাম পরিসংখযানের হিসেবে এমন বাজে গলপ গুলোই পরবরতীতে ভালো গলপের ভিততি হিসেবে কাজ একশটা বই লিখলে কিছু ভালো কিছু মনদ হবেই তবে এটা ঠিক কোনো সায়েনস ফিকশান না পড়ে পরথমবার পড়লেও ভালো লাগতো না",0
"সেই একটা বই সব গুলা গলপ সেই",1
"বনধুদের কাছ বইটির কথা পরথম শুনেছিলাম ওরা বলেছিল বইটা পড়ে আমরা সবাই কেঁদেছি পড়লে তুই কাঁদবি জানতাম পড়লে কাঁদবো তাই দাঁতে দাঁত চেপে মনটা শকত পড়েছিলাম কিনত লেখকের সুনিপুন দকষতায় মোহিত সবরণজালে কবে দুচোখ সেদিন ভিজেছিল ভাবতে পারিনি সতযি মোশতাক আহমেদের বইটি পছনদের বইয়ের পরথম সারিতেই রাখতেই হয়",1
"এক কথায় বলি দারুণ গলপ সিনেমা দেখার চেয়ে গলপ পড়াটা বেশি আননদদায়ক",1
"উপনযাসটি বিজঞান মানুষ সমপরকে তরুটিযুকত এটি পুরুষ চরিতরগুলিকে খারাপভাবে চিতরিত করেছে বিজঞানী লেখকদের পরসতাবিত নয়",0
"অনদরমহল বইটি পড়ে ভালো লেগেছে লেখক উপনযাসটি অনেক যতন নিয়ে লিখেছেন লেখাটি পড়ে হুমায়ূন আহমেদ সযারের কথা মনে পড়েছে",1
"সুনদর",1
"এত ফালতু চুলের পরেম বেহুদা লুতুপুতু ছাড়া কিছুই লাগে নাই",0
"মনে হয়েছে আগে শুনেছি বছর বয়সের যদিও আকরষণীয় হতে পারে অনুভব করেছি পরতিটি বিষয় টেনে আনা হচছে",0
"যা ভেবেছিলাম তা ঠিক তাই নয় ডররেরি কেবল এটিতে পরবেশ করতে পারিনি দুঃখিত এটি কিনডেলের কিনেছি",0
"অনেক তথযবহুল বই",1
"ধনযবাদ আপু পরিবেশ নিয়ে শিশুদের এতো সুনদর বই উপহার দেয়ার",1
"ইতিহাসের মতো কাঠখোটটা বিষয়কে এত সুনদর উপসথাপনা করা হয়েছে বইতে বলে বোঝানো যাবে না বইয়ে আপনি একই সাথে ইতিহাস সাহিতযের সবাদ আসবাদন করতে পারবেন",1
"জাসট ভয়াবহ সিরিজটি আরও খারাপ আরও খারাপ হয়ে গেছে এত বেশি তাদের তিনটি বাইরে ফেলে দিচছি তাদের পড়া শেষ করেছি",0
"বইটা বেশি ভালো হয়নি সায়েনস ফিকশন একটু ছিটেফোঁটা আছে বাকি সাধারণ কিশোর উপনযাসের মত নতুনতব নেই",0
"মোটেও চরিতরগুলিতে উঠিনি সরবশেষ পৃষঠা ছেড়ে এলাম শেষ অধযায়টি পড়েছি",0
"নবীন পরোগরামারদের জনযে অসাধারন বই নিশচিত বইটি যদি কেও পরথম শেষ পরযনত সঠিকভাবে বযাবহার তাহলে শিকষারথীদের ভেতর পরোগরামিং ভীতিটা দূর হবে ধনযাবাদ এতো সুনদর উদযোগ নেয়ার জনযে অবজেকট ওরিয়েনটেড জাভা পরোগরামিঙের উপর এরকম বই চাই",1
"যদি সতযিকারের জাফর ইকবাল সারের ভকত আসলেই সতযিকারের উপনযাসের পাঠক হয়ে থাকেন তবে বইটি নাম কিনে জাফর ইকবাল সারের অনযকোনো বই কিনুন",1
"এটি খুব দীরঘ বিরকতিকর ছিল নায়ক পছনদ নায়িকা পছনদ করি না তিনি বিশবাসঘাতক ছিল এটি সেরা বই ছিল না",0
"অনেক ভাল বই সবাই পড়বেন",1
"এটা অনুবাদকৃত বই না মন গড়া লিখা বই যদি নিজের বাসতব জঞান বই রচনা করার ইচছা থাকে সে টা ভালো কিনতু অনুবাদ নাম এরকম রচনা করা ঠিক না ফজলে রাববি সাহেবের কোনো বই কিনব না তিনি  টি বই রচনা করবেন এরকম মিশরণ করলে কেউ কিনবে",0
"অনেক নাম ধাম শুনেছিলাম বইটার কিনতু পড়ার পরে সেই কিছুই অবশিষট থাকেনি কেমন যেন সসতা পরেম কাহিনী মনে হলো শুরু দিকটা কিছুটা ভালো লাগলেও শেষমেশ আশাভঙগ",0
"ফালতু বই জঘনয সব গলপ",0
"বইটি দেখে মুগধ হইনি তাই এটি সমসত পড়েনি অনেকগুলি বই পড়তে চাই",0
"এটাও বই মানুষ এটাও কিনে বলবো ফেস ভযালু পাইসে গোবর মূতর এখন যা ই ছাপাবে কিছু মানুষ কিনবে",0
"বইগুলির মধযে সবচেয়ে খারাপ পরিশীল নিখুঁত নিরীহ তাঁর দবারা অনয কিছু পড়ুন বা কিছুই নয় আগের বইগুলি অনতত মজার ছিল",0
"ভাইয়ার অনযানয বইয়ের মতো বইটিও ভালো হবে আশাই করছি",1
"বিরকতিকর যখন শেষ এসেছিল কোনও শেষ ছিল না লেখক এক জমবি ছিল সময় সতয অপচয়",0
"মানে এক কথায় যার যা মনে হচছে সে তা লিখে ছাপিয়ে দিচছে সমসযা টা বুঝতে পারছি না",0
"খুবই চমৎকার বই পরতযেকের পড়া উচিত",1
"কিছু লিখতে হয়েছিল যাতে লেখার জায়গা থাকতে পারে আপনাকে জানাতে হবে এটি এখনও পড়ে নি",0
"অনেক পরয়োজনীয় বই জীবনের পরতিটি পদকষেপ কিভাবে সাজানো দরকার সটেপ বাই সটেপ গাইড আছে এককথায় মাইনডবলোয়িং",1
"লেখক পরকটভাবে ডযান বরাউন দবারা পরভাবিত পরথমারধে আনাড়িপনা সপসট পরবরতীতেও খুব অসপষট নয় চরিতরায়ন দূরবল লেখকের অবজারভেশন কষমতা তেমন ভাল না তাই নানা জায়গায় কাহিনী চরিতর বিশবাসযোগযতা হারিয়েছে বইয়ে এডিটিং বা পরুফ রিডিং কোনো বালাই নাই এতদসততবেও কাহিনী খুব খারাপ ফাঁদেননি খানিকটা যতন পারথকয গড়ে দিতে পারতো",0
"খুব খুব খুব ওভাররেটেড উপনযাস এরচাইতে ঢের ভালো লেখা আছে সমরেশ মজুমদারের",0
"জীবনে গনিতের উপর পড়া শরেষঠ বই অভিক দার রইলো বিনমর শরদধা",1
"অসাধারন অনুবাদ ছিল ফাজললে রাববি ভাইয়া অনেক অনেক ধনযবাদ",1
"সতযিই অনুভব করেছি গলপটি খুব অদভুত চরিতরগুলি সমপরকে যতন নেওয়ার পকষে যথেষট জানতাম না বইটি কারও কাছে সুপারিশ করব না",0
"অসাধারণ জীবনী",1
"সতযই খারাপ লেখকের পকষে খারাপ যিনি বইটি পরায় কাছে বুক আলিঙগন এখানে সহায়তা করতে চাই",0
"পরাকতন গণতনতরের কাছ আরও চালিকা যিনি কেবল সিগারেট হুকার পছনদ করেন ওরেইলির ছোটট হলুদ দাঁত পুতুল ছাড়া অনয কারও কাছ আপনার পরামরশ নিন",0
"বইটা মানুষের জিবনকে অনধকার আলোতে নিয়ে আসতে পারে",1
"দি অটোমান সেঞচুরিস লরড কিনরসের অসাধারণ গরনথ কিনতু অনুবাদ গরনথটি পরকাশ না হলেই বরং ভাল হতো এতো দুরবল অনুবাদ বযপক মুদরণপরমাদ নিয়ে কিভাবে গরনথ পরকাশীত হয় কাছে তা অজানা গরনথটি পাঠক পরথম পড়া শুরু করলেই বুঝতে পারবেন দুরবলতা পরতি পযারাগরাফেই অনতত টি বাকযের অরথ হয় না সাথে আছে পরতি বাকযে এক বা একাধিক বানান ভুল মতে এত দাম দিয়ে এমন অপাঠযোগয গরনথ না কেনাই উততম",0
"এন উইনডোজের বায়ো বিসি তে এস থা এইচ উহ সিডি তম বলেছেন উর এইচ এইচভি একসএকসএকসএকস এরর উহ জেএনগলেন এফ এফ ডযান",0
"বইটিতে তেমন কিছু নেই",0
"টাইরা বযাংকগুলি আপনার নায়কদের একজন আপনি সুনদর মহিলা পছনদ করেন আপনি কখনও আমেরিকান আইডল পরতিযোগীর পকষে ভোট পরদান করেছেন এগিয়ে যান বইটি কিনুন",0
"ইটি একনাগাড়ে  দিন পড়ে শেষ করেছি সমমোহিতের মত তবে লেখকের কাছে বিনীত অনুরোধ তিনি যেন পরবরতী সংসকরণে তারিখ সমপরকিত ভুলগুলোর পরতি একটু নজর দেন যেমন জায়গায়  সথলে ছাপা রয়েছে  এছাড়াও এক জায়গায় সমরাট আলমগীরকে বলা হয়েছে শাহজাহানের সপতম সনতান আবার জায়গায় তৃতীয় আশাকরি লেখক পরবরতী সংসকরণে ভুলগুলোর পরতি একটু মনোযোগ দেবেন পরিশেষে বলতে চাই মোঘল সামরাজযের ইতিহাসের দলিল হিসেবে বইটি সংরকষণের অধিকার রাখে যারা সামরাজয সমপরকে জানতে চায় তাদের অবশযই বইটি পড়ে দেখা উচিৎ",1
"অতযনত ভালো অনুবাদ নোম চমসকির আরো কয়েকটা বইয়ের অনুবাদ চাই",1
"ফালতু লুতুপুতু পরেমকাহিনী",0
"মসতিষকের অনেকটা জুড়েই বইটা মুখসত ফেলেছি পরায় সব কিছু মানার চেষটা করব এমন বইয়ের লেখক আমাদের দেশে অভাব টা উপনযাস পড়া থেকেও বই পড়াটা খুব কাজের লযাভ ইউ সোলায়মান সযার",1
"অসাধারণ বই জিনিসটাকে করানোর মত বই আডডায় আডডায় করতে চাইলে এখনি শুরু দিন বইটা",1
